rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Gladys Cherono Kiprono,KEN,2:19:25,,1,Berlin,Sep 27
2,Mare Dibaba,ETH,2:19:52,,1,Xiamen,Jan 03
3,Aselefech Mergia,ETH,2:20:02,,1,Dubai,Jan 23
4,Lucy Wangui Kabuu,KEN,2:20:21,,3,Dubai,Jan 23
5,Aberu Kebede,ETH,2:20:48,,2,Berlin,Sep 27
6,Shure Demise,ETH,2:20:59,,4,Dubai,Jan 23
7,Mulu Seboka,ETH,2:21:56,,6,Dubai,Jan 23
8,Eunice Jepkirui Kirwa,BRN,2:22:08,,1,Nagoya,Mar 08
9,Tetiana Shmyrko,UKR,2:22:09,,1,Osaka,Jan 25
10,Sairi Maeda,JPN,2:22:48,,2,Nagoya,Mar 08
11,Tadelech Bekele,ETH,2:22:51,,7,Dubai,Jan 23
12,Aliaksandra Duliba,BLR,2:23:06,,8,Dubai,Jan 23
13,Gulume Tollesa,ETH,2:23:12,,1,Frankfurt,Oct 25
13,Dinkinesh Mekash,ETH,2:23:12,,2,Frankfurt,Oct 25
15,Berhane Dibaba,ETH,2:23:15,,1,Tokyo,Feb 22
16,Tigist Tufa,ETH,2:23:22,,1r1,London,Apr 26
17,Yebrgual Melese,ETH,2:23:23,,1,"Houston, TX",Jan 18
18,Meseret Mengistu,ETH,2:23:26,,1,Paris,Apr 12
19,Amane Gobena,ETH,2:23:30,,2,Paris,Apr 12
20,Guteni Shone,ETH,2:23:32,,2,"Houston, TX",Jan 18
21,Abebech Afework,ETH,2:23:33,,9,Dubai,Jan 23
21,Florence Jebet Kiplagat,KEN,2:23:33,,1,"Chicago, IL",Oct 11
23,Mary Jepkosgei Keitany,KEN,2:23:40,,2r1,London,Apr 26
24,Tirfi Tsegaye,ETH,2:23:41,,3r1,London,Apr 26
25,Ashete Bekele,ETH,2:23:43,,10,Dubai,Jan 23
