rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Uta Pippig,GER,2.25.11,,1,Boston,Apr 17
2,Elana Meyer,RSA,2.26.51,,2,Boston,Apr 17
2,Ana Isabel Alonso,ESP,2.26.51,,1,San Sebastian,Oct 15
4,Alena Peterkova,CZE,2.27.00,,1,Pardubice,Apr 29
5,Angelina Kanana,KEN,2.27.24,,1,Hamburg,Apr 30
6,Kamila Gradus,POL,2.27.29,,1,Nagoya,Mar 12
7,Alla Zhilyayeva,RUS,2.27.38,,1,Reims,Oct 22
8,Malgorzata Sobanska,POL,2.27.43,,1,London,Apr 02
9,Maria Manuela Machado,POR,2.27.53,,2,London,Apr 02
10,Ritva Lemettinen,FIN,2.28.00,,3,London,Apr 02
11,Birgit Jerschabek,GER,2.28.02,,1,Lisbon,Nov 26
12,Tegla Loroupe,KEN,2.28.06,,1,New York,Nov 12
13,Rakiya Maraoui,MAR,2.28.17,,3,Berlin,Sep 24
14,Rocio Ríos,ESP,2.28.20,,2,San Sebastián,Sep 15
15,Stefaniya Statkuviene,LTU,2.28.43,,2,Reims,Oct 22
16,Junko Asari,JPN,2.28.46,,1,Tokyo,Nov 19
17,Valentina Yegorova,RUS,2.28.48,,2,Tokyo,Nov 19
18,Mariko Hara,JPN,2.28.50,,3,Tokyo,Nov 19
19,Naomi Yoshida,JPN,2.28.56,,4,Tokyo,Nov 19
20,Marleen Renders,BEL,2.28.57,,3,Reims,Oct 22
21,Madina Biktagirova,BLR,2.29.00,,3,Boston,Apr 17
22,Maura Viceconte,ITA,2.29.11,,1,Venezia,Oct 29
23,Olga Avalos Appell,USA,2.29.16,,4,Berlin,Sep 24
24,Yuko Arimori,JPN,2.29.17,,1,Sapporo,Aug 27
25,Aniela Nikiel,POL,2.29.19,,4,Reims,Oct 22
