rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ingrid Kristiansen,NOR,2.22.48,,1,London,May 10
2,Rosa Mota,POR,2.25.17,,1,Rome,Aug 29
3,Katrin Dörre,GDR,2.25.24,,1,Tokyo,Nov 15
4,Carla Beurskens,NED,2.26.34,,2,Tokyo,Nov 15
5,Priscilla Welch,GBR,2.26.51,,2,London,May 10
6,Zoya Ivanova,URS,2.27.57,,3,Tokyo,Nov 15
7,Yekaterina Khramenkova,URS,2.28.20,,1,Mogilev,Jun 07
8,Yelena Tsukhlo,URS,2.28.53,,2,Mogilev,Jun 07
9,Agnes Pardaens,BEL,2.29.50,,2,Boston,Apr 20
10,Rita van Landeghem,BEL,2.29.56,,3,Boston,Apr 20
11,Sylvie Bornet,FRA,2.30.11,,1,St. Paul,Oct 11
12,Veronique Marot,GBR,2.30.15,,3,London,May 10
13,Lyutsia Belyaeva,URS,2.30.25,,3,Mogilev,Jun 07
14,Irina Bogacheva,URS,2.30.33,,4,Mogilev,Jun 07
15,Lorraine Moller,NZL,2.30.40,,1,Osaka,Jan 25
16,Lyubov Svirskaya,URS,2.30.43,,5,Mogilev,Jun 07
17,Uta Pippig,GDR,2.30.50,,1,Leipzig,Jun 20
18,Lisa Martin,AUS,2.30.59,,2,Osaka,Jan 25
19,Tatyana Polovinskaya,URS,2.31.20,,6,Mogilev,Jun 07
20,Kerstin Pressler,FRG,2.31.22,,1,Berlin,Oct 04
20,Francoise Bonnet,FRA,2.31.22,,2,New York,Nov 01
22,Maria Lelut,FRA,2.31.27,,2,Seoul,Apr 11
23,Odette Lapierre,CAN,2.31.33,,4,Boston,Apr 20
24,Irina Petrova,URS,2.31.43,,7,Mogilev,Jun 07
25,Charlotte Teske,FRG,2.31.49,,1,Hamburg,Apr 26
