rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Joan Benoit,USA,2.26.11,,1,Eugene,Sep 12
2,Grete Waitz,NOR,2.27.14,,1,New York,Oct 24
3,Julie Brown,USA,2.28.33,,2,New York,Oct 24
4,Charlotte Teske,FRG,2.29.01,,1,Miami,Jan 16
5,Joyce Smith,GBR,2.29.43,,1,London,May 09
6,Rita Marchisio,ITA,2.32.55,,1,Osaka,Jan 24
7,Regina Joyce,IRL,2.32.56,,1,Scottsdale,Dec 04
8,Laura Fogli,ITA,2.33.01,,4,New York,Oct 24
9,Nancy Conz,USA,2.33.23,,1,Chicago,Sep 26
10,Ingrid Kristiansen,NOR,2.33.36,,5,New York,Oct 24
11,Laurie Binder,USA,2.33.50,,2,Eugene,Sep 12
12,Carla Beurskens,NED,2.34.14,,2,Osaka,Jan 24
13,Julie Isphording,USA,2.34.24,,6,New York,Oct 24
14,Zoya Ivanova,URS,2.34.26,,1,Tokyo,Nov 14
15,Jan  Yerkes,USA,2.34.27,,1,Philadelphia,Nov 28
16,Marie-Louise Hamrin,SWE,2.34.29,,1,Woodlands,Feb 27
17,Karen Dunn,USA,2.34.40,,2,Chicago,Sep 26
18,Christa Vahlensieck,FRG,2.34.42,,3,Osaka,Jan 24
19,Laura Dewald,USA,2.34.59,,4,Osaka,Jan 24
20,Nanae Sasaki,JPN,2.35.00,,1,Christchurch,Jun 06
21,Ellen Hart,USA,2.35.17,,3,Eugene,Sep 12
22,Nadezhda Gumerova,URS,2.35.28,,8,New York,Oct 24
23,Rosa Mota,POR,2.36.04,,1,Athens,Sep 12
24,Annick Lebreton,FRA,2.36.06,,1,Montreal,May 30
25,Jacqueline Gareau,CAN,2.36.09,,2,Boston,Apr 19
