rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Olga Markova,RUS,2.23.43,,1,Boston,Apr 20
2,Lisa Ondieki,AUS,2.24.40,,1,New York,Nov 01
3,Madina Biktagirova,RUS,2.26.23,,1,Los Angeles,Mar 01
4,Yumi Kokamo,JPN,2.26.26,,1,Boston,Apr 20
4,Yoshiko Yamamoto,JPN,2.26.26,,2,Osaka,Jan 26
6,Akemi Matsuno,JPN,2.27.02,,2,Osaka,Jan 26
7,Uta Pippig,GER,2.27.12,,3,Boston,Apr 20
8,Katrin Dörre,GER,2.27.34,,3,Osaka,Jan 26
9,Liz McColgan,GBR,2.27.38,,1,Tokyo,Nov 15
10,Maria Manuela Machado,POR,2.27.42,,4,Boston,Apr 20
11,Malgorzata Birbach,POL,2.28.11,,5,Boston,Apr 20
12,Ramilya Burangulova,RUS,2.28.12,,2,Los Angeles,Mar 01
13,Xie Lihua,CHN,2.28.53,,1,Beijing,Oct 11
14,Wang Xiuting,CHN,2.28.56,,5,Osaka,Jan 26
15,Junko Asari,JPN,2.28.57,,6,Osaka,Jan 26
16,Aurora Cunha,POR,2.29.14,,1,Rotterdam,Apr 05
17,Wanda Panfil,POL,2.29.29,,6,Boston,Apr 20
18,Rosanna Munerotto,ITA,2.29.34,,1,Capri,Oct 25
19,Kerstin Pressler,GER,2.29.40,,3,Los Angeles,Mar 01
20,Valentina Yegorova,RUS,2.29.41,,4,Los Angeles,Mar 01
21,Naomi Watanabe,JPN,2.29.43,,4,Osaka,Jan 26
22,Satomi Iwashita,JPN,2.29.53,,8,Osaka,Jan 26
23,Renata Kokowska,POL,2.29.59,,2,London,Apr 12
24,Kamila Gradus,POL,2.30.09,,4,New York,Nov 01
25,Janis Klecker,USA,2.30.12,,1,Houston,Jan 26
