rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Irina Mikitenko,GER,2.22.11,,1r1,London,Apr 26
2,Mara Yamauchi,GBR,2.23.12,,2r1,London,Apr 26
3,Yoko Shibui,JPN,2.23.42,,1,Osaka,Jan 25
4,Bezunesh Bekele,ETH,2.24.02,,1,Dubai,Jan 16
5,Teyba Erkesso,ETH,2.24.18,,1,Houston,Jan 18
6,Liliya Shobukhova,RUS,2.24.24,,3r1,London,Apr 26
7,Atsede Baysa,ETH,2.24.42,,1,Paris,Apr 05
8,Atsede Habtamu,ETH,2.24.47,,1,Berlin,Sep 20
9,Aselefech Mergia,ETH,2.25.02,,2,Paris,Apr 05
10,Svetlana Zakharova,RUS,2.25.06,,4r1,London,Apr 26
11,Kiyoko Shimahara,JPN,2.25.10,,1,Sapporo,Aug 30
12,Xue Bai,CHN,2.25.15,,1,Berlin,Aug 23
13,Caroline Cheptanui Kilel,KEN,2.25.24,,1,Ljubljana,Oct 25
14,Yoshimi Ozaki,JPN,2.25.25,,2,Berlin,Aug 23
15,Berhane Adere,ETH,2.25.30,,5r1,London,Apr 26
16,Helena Loshanyang Kirop,KEN,2.25.35,,3,Dubai,Jan 16
17,Robe Guta,ETH,2.25.37,,1,Seoul,Mar 15
18,Mizuho Nasukawa,JPN,2.25.38,,1,Tokyo,Mar 22
19,Chunxiu Zhou,CHN,2.25.39,,4,Berlin,Aug 23
20,Yukiko Akaba,JPN,2.25.40,,2,Osaka,Jan 25
21,Christelle Daunay,FRA,2.25.43,,3,Paris,Apr 05
22,Ashu Kasim,ETH,2.25.49,,4,Paris,Apr 05
23,Tatyana Petrova,RUS,2.25.53,,4,Dubai,Jan 16
24,Inga Abitova,RUS,2.25.55,,6r1,London,Apr 26
25,Marisa Barros,POR,2.26.03,,1,Sevilla,Feb 22
