rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Liliya Shobukhova,RUS,2.20.25,,1,"Chicago, IL",Oct 10
2,Atsede Baysa,ETH,2.22.04,,1,Paris,Apr 11
3,Inga Abitova,RUS,2.22.19,,2r1,London,Apr 25
4,Aselefech Mergia,ETH,2.22.38,,3r1,London,Apr 25
5,Sharon Jemutai Cherop,KEN,2.22.43,,1,Toronto,Sep 26
6,Tirfi Tsegaye,ETH,2.22.44,,2,Toronto,Sep 26
7,Merima Mohammed,ETH,2.23.06,,3,Toronto,Sep 26
8,Bezunesh Bekele,ETH,2.23.17,,4r1,London,Apr 25
9,Caroline Cheptanui Kilel,KEN,2.23.25,,1,Frankfurt,Oct 31
10,Dire Tune,ETH,2.23.44,,2,Frankfurt,Oct 31
11,Mariya Konovalova,RUS,2.23.50,,3,"Chicago, IL",Oct 10
12,Teyba Erkesso,ETH,2.23.53,,1,"Houston, TX",Jan 17
13,Aberu Kebede,ETH,2.23.58,,1,Berlin,Sep 26
14,Agnes Kiprop,KEN,2.24.07,,3,Frankfurt,Oct 31
15,Amane Gobena,ETH,2.24.13,,1,Seoul,Mar 21
16,Mamitu Daska,ETH,2.24.19,,1,Dubai,Jan 22
17,Christelle Daunay,FRA,2.24.22,,2,Paris,Apr 11
18,Koren Yal,ETH,2.24.33,,4,Toronto,Sep 26
19,Askale Tafa,ETH,2.24.39,,5r1,London,Apr 25
20,Helena Loshanyang Kirop,KEN,2.24.54,,3,Dubai,Jan 22
21,Yukiko Akaba,JPN,2.24.55,,6r1,London,Apr 25
22,Chunxiu Zhou,CHN,2.25.00,,1,Guangzhou,Nov 27
23,Alice Jemeli Timbilili,KEN,2.25.03,,1,Amsterdam,Oct 17
24,Isabellah Andersson,SWE,2.25.10,,4,Frankfurt,Oct 31
25,Xue Bai,CHN,2.25.18,,7r1,London,Apr 25
