rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Grete Waitz,NOR,2.24.54,,1,London,Apr 20
2,Ingrid Kristiansen,NOR,2.24.55,,1,Boston,Apr 21
3,Lisa Martin,AUS,2.26.07,,1,Edinburgh,Aug 01
4,Rosa Mota,POR,2.27.15,,1,Tokyo,Nov 16
5,Carla Beurskens,NED,2.27.35,,2,Boston,Apr 21
6,Lorraine Moller,NZL,2.28.17,,2,Edinburgh,Aug 01
7,Agnes Sipka,HUN,2.28.51,,1,Budapest,Oct 26
8,Katrin Dörre,GDR,2.29.33,,1,Nagoya,Mar 02
9,Laura Fogli,ITA,2.29.44,,3,New York,Nov 02
10,Maria Rebello,FRA,2.29.51,,2,Chicago,Oct 26
11,Karolina Szabo,HUN,2.30.31,,1,Szeged,Mar 22
12,Mary O'Connor,NZL,2.30.52,,2,London,Apr 20
13,Priscilla Welch,GBR,2.31.14,,3,Chicago,Oct 26
14,Debbie Raunig,USA,2.31.28,,4,Chicago,Oct 26
15,Veronique Marot,GBR,2.31.33,,1,Houston,Jan 19
16,Ann Ford,GBR,2.31.40,,3,London,Apr 20
17,Sylvie Bornet,FRA,2.31.43,,4,London,Apr 20
18,Odette Lapierre,CAN,2.31.48,,3,Edinburgh,Aug 01
19,Tatyana Gridneva,URS,2.32.06,,1,Uzhgorod,Oct 07
20,Kristina Garlipp,GDR,2.32.08,,2,Budapest,Oct 26
21,Charlotte Teske,FRG,2.32.10,,1,Berlin,Sep 28
22,Lizanne Bussieres,CAN,2.32.16,,3,Boston,Apr 21
23,Jocelyne Villeton,FRA,2.32.23,,2,Paris,May 04
24,Paula Fudge,GBR,2.32.25,,5,London,Apr 20
25,Renata Walendziak,POL,2.32.30,,1,Debno,Apr 06
