rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Mary Jepkosgei Keitany,KEN,2:18:37,,1r1,London,Apr 22
2,Tiki Gelana,ETH,2:18:58,,1,Rotterdam,Apr 15
3,Aselefech Mergia,ETH,2:19:31,,1,Dubai,Jan 27
4,Lucy Kabuu Wangui,KEN,2:19:34,,2,Dubai,Jan 27
5,Edna Ngeringwony Kiplagat,KEN,2:19:50,,2r1,London,Apr 22
6,Mare Dibaba,ETH,2:19:52,,3,Dubai,Jan 27
7,Priscah Jeptoo,KEN,2:20:14,,3r1,London,Apr 22
8,Bezunesh Bekele,ETH,2:20:30,,4,Dubai,Jan 27
8,Aberu Kebede,ETH,2:20:30,,1,Berlin,Sep 30
10,Florence Jebet Kiplagat,KEN,2:20:57,,4r1,London,Apr 22
11,Meselech Melkamu,ETH,2:21:01,,1,Frankfurt,Oct 28
12,Meseret Hailu,ETH,2:21:09,,1,Amsterdam,Oct 21
13,Tirfi Tsegaye,ETH,2:21:19,,2,Berlin,Sep 30
14,Lydia Cheromei,KEN,2:21:30,,6,Dubai,Jan 27
15,Georgina J. Rono,KEN,2:21:39,,2,Frankfurt,Oct 28
16,Eunice Kirwa Jepkirui,KEN,2:21:41,,2,Amsterdam,Oct 21
17,Atsede Baysa,ETH,2:22:03,,1,"Chicago, IL",Oct 07
18,Rita Sitienei Jeptoo,KEN,2:22:04,,2,"Chicago, IL",Oct 07
19,Sharon Jemutai Cherop,KEN,2:22:39,,7,Dubai,Jan 27
20,Jiali Wang,CHN,2:22:41,,1,Chongqing,Mar 17
21,Liliya Shobukhova,RUS,2:22:59,,4,"Chicago, IL",Oct 07
22,Ashu Kasim,ETH,2:23:09,,1,Xiamen,Jan 07
23,Alemitu Abera,ETH,2:23:14,,1,"Houston, TX",Jan 15
24,Caroline Rotich,KEN,2:23:22,,5,"Chicago, IL",Oct 07
25,Risa Shigetomo,JPN,2:23:23,,1,Osaka,Jan 29
