rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Wang Junxia,CHN,2.24.07,,1,Tianjin,Apr 04
2,Qu Yunxia,CHN,2.24.32,,2,Tianjin,Apr 04
3,Linli Zhang,CHN,2.24.42,,3,Tianjin,Apr 04
4,Zhang Lirong,CHN,2.24.52,,4,Tianjin,Apr 04
5,Olga Markova,RUS,2.25.27,,1,Boston,Apr 19
6,Zhong Huandi,CHN,2.25.36,,5,Tianjin,Apr 04
7,Ma Liyan,CHN,2.25.46,,6,Tianjin,Apr 04
8,Renata Kokowska,POL,2.26.20,,1,Berlin,Sep 26
9,Uta Pippig,GER,2.26.24,,2,New York,Nov 14
10,Junko Asari,JPN,2.26.26,,1,Osaka,Jan 31
11,Tomoe Abe,JPN,2.26.27,,2,Osaka,Jan 31
12,Uta Pippig,GER,2.26.34,,2,New York,Nov 14
13,Wang Yanfang,CHN,2.26.36,,7,Tianjin,Apr 04
14,Xie Lihua,CHN,2.26.38,,8,Tianjin,Apr 04
15,Valentina Yegorova,RUS,2.26.40,,1,Tokyo,Nov 21
16,Maria Albertina Dias,POR,2.26.49,,2,Berlin,Sep 26
17,Katrin Dörre-Heinig,GER,2.27.09,,1,London,Apr 18
18,Lisa Ondieki,AUS,2.27.27,,2,London,Apr 18
19,Kamila Gradus,POL,2.27.38,,1,Nagoya,Mar 07
20,Akemi Matsuno,JPN,2.27.53,,2,Nagoya,Mar 07
21,Ramilya Burangulova,RUS,2.28.03,,3,Nagoya,Mar 07
22,Wang Junxia,CHN,2.28.16,,1,San Sebastian,Oct 31
23,Eriko Asai,JPN,2.28.22,,4,Nagoya,Mar 07
23,Mari Tanigawa,JPN,2.28.22,,2,Tokyo,Nov 21
25,Olga Avalos Appell,MEX,2.28.56,,2,New York,Nov 14
