rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Gladys Cherono,KEN,2:18:11,,1,Berlin (GER),Sep 16
2,Vivian Jepkemoi Cheruiyot,KEN,2:18:31,,1,London (GBR),Apr 22
3,Ruti Aga,ETH,2:18:34,,2,Berlin (GER),Sep 16
4,Brigid Kosgei,KEN,2:18:35,,1,"Chicago, IL (USA)",Oct 07
4,Ruth Chepng'etich,KEN,2:18:35,,1,Istanbul (TUR),Nov 11
6,Tirunesh Dibaba,ETH,2:18:55,,3,Berlin (GER),Sep 16
7,Roza Dereje Bekele,ETH,2:19:17,,1,Dubai (UAE),Jan 26
8,Boru Feyse Tadese,ETH,2:19:30,,2,Dubai (UAE),Jan 26
9,Yebrgual Melese,ETH,2:19:36,,3,Dubai (UAE),Jan 26
10,Birhane Dibaba,ETH,2:19:51,,1,Tokyo (JPN),Feb 25
11,Debele Degafa,ETH,2:19:53,,4,Dubai (UAE),Jan 26
12,Haftamnesh Tesfaye,ETH,2:20:13,,5,Dubai (UAE),Jan 26
13,Meskerem Assefa,ETH,2:20:36,,1,Frankfurt (GER),Oct 28
14,Gelete Burka,ETH,2:20:45,,6,Dubai (UAE),Jan 26
15,Ashete Dido,ETH,2:21:14,,1,Valencia (ESP),Dec 02
16,Edna Ngeringwony Kiplagat,KEN,2:21:18,,4,Berlin (GER),Sep 16
17,Bedatu Hirpa,ETH,2:21:32,,3,Frankfurt (GER),Oct 28
18,Valary Jemeli,KEN,2:21:38,,1,Beijing (CHN),Sep 16
19,Tadelech Bekele Alemu,ETH,2:21:40,,3,London (GBR),Apr 22
20,Amy Cragg,USA,2:21:42,,3,Tokyo (JPN),Feb 25
21,Dera Dida,ETH,2:21:45,,7,Dubai (UAE),Jan 26
22,Azmera Abreha,ETH,2:21:51,,2,Shanghai (CHN),Nov 18
23,Belaynesh Oljira,ETH,2:21:53,,4,Frankfurt (GER),Oct 28
24,Shure Demise Ware,ETH,2:22:07,,4,Tokyo (JPN),Feb 25
25,Lydia Cheromei,KEN,2:22:11,,2,Valencia (ESP),Dec 02
