rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Mihaela Penes,ROU,60.68,,1,Poiana Brasov,Sep 03
2,Barbara Friedrich,USA,60.55,,1,Long Branch,Jun 04
3,Ranae Bair,USA,59.82,,1,Santa Barbara,Jul 02
4,Daniela Jaworska,POL,58.68,,1,Chorzow,Jul 02
5,Vera Savenkova,URS,57.62,,1,Grozniy,Aug 16
6,Helga Börner,GDR,56.56,,1,Karl-Marx-Stadt,Jun 11
7,Lidya Yasinskaya,URS,56.08,,1,Potsdam,May 28
7,Ruth Fuchs,GDR,56.08,,1,Budapest,Oct 07
9,Maria Moskalenko,URS,55.84,,1,Moscow,Aug 03
10,Elvira Ozolina,URS,55.54,,2,Karl-Marx-Stadt,Jun 11
11,Valentina Popova,URS,55.50,,3,Karl-Marx-Stadt,Jun 11
12,Ameli Koloska,FRG,55.48,,1,Szombathely,Jul 23
13,Birute Kalediene,URS,55.14,,1,Riga,Jun 03
14,Angela Nemeth,HUN,55.12,,1,Budapest,Sep 07
15,Yelena Gorchakova,URS,54.94,,2,Moscow,Aug 03
16,Marlena Ciurea,ROU,54.92,,1,Sofia,Jul 22
17,Nina Marakina,URS,54.72,,1,Nalchik,Sep 10
17,Helga Schulze,GDR,54.72,,1,Leipzig,Sep 30
19,Anna Bocson,AUS,54.59,,3,Los Angeles,Jul 08
20,Louise Gerrish,USA,54.51,,1,Dayton,Jun 03
21,Valentina Borisevich,URS,54.32,,1,Kiev,Jul 18
22,Misako Katayama,JPN,54.28,,1,Odawara,Jul 16
23,Maara Sauliite,URS,54.22,,1,Odessa,May 26
24,Lyudmila Churkina,URS,53.82,,2,Leninakan,Oct 02
25,Almut Brömmel,FRG,53.78,,1,London,Sep 23
