rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Margaret Jenkins,USA,39.35,,1,San Jose,Mar 15
2,Liesel Schumann,GER,39.04,,1,Hamborn,Jul 3
3,Augustine Hargus,GER,38.39,,1,Berlin,Aug 18
4,Alda Silva,USA,38.08,,1,Fairfax Park,Mar 29
4,Gloria Russell,USA,38.08,,1,Eureka,Jun 2
6,Ruth Lautemann,GER,37.32,,1,Berlin,Jul 14
7,Maria Malinowska,POL,36.90,,1,Krakow,Oct 21
8,Kinue Hitomi,JPN,36.58,,2,Berlin,Aug 18
9,Ethel Catherwood,CAN,36.17,,1,Halifax,Jul 2
10,Ottilie Fleischer,GER,36.07,,2,Berlin,Jul 14
11,Elsa Hagen-Illgen,GER,34.88,,1,Dresden,Apr 26
12,Marga Wittkowski,GER,34.20,,1,Berlin,Aug 26
13,Rosine Peek,EST,33.97,,1,Tartu,Jul 14
14,Halina Konopacka,POL,33.92,,P,Bydgoszcz,Sep 30
15,Ellen Braumüller,GER,33.84,,2,Berlin,Aug 18
16,Elfriede Karlsone,LAT,33.83,,,,
17,Margaret Proctor,USA,33.61,,1,Dorchester,Jun 03
18,Elina Jáäskeläinen,FIN,33.60,,1,Helsinki,Sep 28
19,Katherine Mearls,USA,33.49,,2,Dorchester,Jun 03
20,Lillian Copeland,USA,33.23,,1,Brussels,Aug 12
21,Hanna Kekäläinen,FIN,33.09,,1,Helsinki,Jun 01
22,Editha Spiegel,GER,32.85,,1,Berlin,May 01
23,Ilse Mager,GER,32.60,,1,Görlitz,Jun 26
24,Helena Woynarowska,POL,32.50,,2,Wien,Sep 9
25,Beate Haupts,GER,32.40,,2,Wuppertal,Sep 02
