rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ruth Fuchs,GDR,69.12,,1,Berlin,Jul 10
2,Kathy Schmidt,USA,66.52,,1,Westwood,Jun 12
3,Sabine Sebrowski,GDR,65.46,,1,Karl-Marx-Stadt,May 30
4,Marion Becker,FRG,65.14,,Q,Montreal,Jul 23
5,Lyudmila Pasternakevich,URS,63.86,,1,Lvov,Jul 19
6,Jacqueline Hein,GDR,63.84,,4,Montreal,Jul 24
7,Svetlana Babich,URS,63.74,,1,Kiev,Jun 23
8,Nadezhdna Yakubovich,URS,63.26,,1,College Park,Jul 8
9,Karin Smith,USA,62.12,,2,Westwood,Jun 12
10,Ute Hommola,GDR,61.64,,1,Bratislava,Jun 02
11,Darya Kuryan,URS,61.30,,3,Kiev,Jun 23
12,Eva Janko,AUT,60.90,,Q,Montreal,Jul 23
13,Yordanka Peeva,BUL,60.52,,1,Sofia,May 08
14,Lyutviya Mollova,BUL,60.12,,1,Plovdiv,Mar 21
15,Ingrid Thyssen,FRG,60.00,,1,Ludwigshafen,Aug 29
16,Eva Zörgö,ROU,59.90,,1,Poiana Brasov,May 12
17,Nina Marakina,URS,59.88,,4,Kiev,Jun 23
18,Cathy Sulinski,USA,59.76,,1,Westwood,Jun 06
19,Bernadetta Blechacz,POL,59.58,,1,Bydgoszcz,Jun 25
20,Tatyana Zhigalova,URS,59.08,,3,München,May 30
21,Ameli Koloska,FRG,58.82,,1,Mainz,Jun 10
22,Jana Linkova,TCH,58.80,,3,Bratislava,Jun 02
23,Vera Portnova,URS,58.58,,3,Sochi,Apr 25
24,Sherry Calvert,USA,58.40,,2,Eugene,Jun 20
25,Ioanna Pecec,ROU,58.38,,1,Poiana Brasov,May 13
