rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Birute Zalogaitite,URS,57.49,,1,Tbilisi,Oct 30
2,Anna Pazera,AUS,57.40,,1,Cardiff,Jul 24
3,Dana Zátopková,TCH,56.67,,1,Bucharest,Sep 13
4,Galina Zybina,URS,54.98,,1,Brno,Jul 5
5,Jutta Neumann,FRG,54.66,,1,Berlin,Jun 22
6,Almut Brömmel,FRG,54.10,,2,Berlin,Jun 22
7,Eleonora Bogun,URS,54.05,,Q,Tbilisi,Oct 30
8,Urszula Figwer,POL,53.65,,2,Bucharest,Sep 13
9,Olga Zuyeva,URS,53.28,,1,Kiev,Jul 31
10,Inge Günther,GDR,53.13,,1,Erfurt,Sep 21
11,Yelena Demonova,URS,52.74,,2,Tbilisi,Oct 30
12,Maria Diti,ROU,52.59,,3,Bucharest,Sep 13
13,Alevtina Shastitko,URS,52.40,,3,Tbilisi,Oct 30
14,Maya Makarova,URS,52.31,,1,Moscow,May 11
15,Tamara Tsvetkova,URS,52.25,,Q,Tbilisi,Oct 30
16,Ingrid Almqvist,SWE,51.80,,1,Göteborg,Jul 09
16,Yelena Gorchakova,URS,51.80,,,Odessa,Oct 03
18,Jana Jankovska,TCH,51.60,,1,Jilemnice,Aug 03
19,Elvira Ozolina,URS,51.55,,3,Nalchik,Apr 21
20,Galina Vysotskaya,URS,51.51,,5,Tbilisi,Oct 30
21,Ineze Jaunzeme,URS,51.44,,,Riga,May
22,Marta Antal,HUN,51.25,,1,Budapest,Jun 15
23,Tamara Bychkova,URS,50.83,,Q,Kiev,Jul 31
24,Charlotte Kipp,FRG,50.65,,2,Schweinfurt,Sep 28
25,Maria Grabowska,POL,50.43,,1,Poznan,Aug 09
