rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Barbora potáková,CZE,69.55,,1,London,Aug 09
2,Sunette Viljoen,RSA,69.35,,1,"New York City, NY",Jun 09
3,Christina Obergföll,GER,67.04,,1,St.Wendel,Jun 10
4,Maria Abakumova,RUS,66.86,,1,Doha,May 11
4,Vira Rebryk,UKR,66.86,,1,Helsinki,Jun 29
6,Martina Ratej,SLO,66.24,,1,Domale,Feb 25
7,Goldie Sayers,GBR,66.17,,1,London,Jul 14
8,Lingwei Li,CHN,65.11,,1c1,Fuzhou,Jun 23
9,Huihui Lu,CHN,64.95,,1,Zhaoqing,Apr 14
10,Linda Stahl,GER,64.91,,3,London,Aug 09
11,Li Zhang,CHN,64.74,,1,Wuhan,Apr 28
12,Kathryn Mitchell,AUS,64.34,,3,Ostrava,May 25
13,Kimberley Mickle,AUS,64.12,,1,Mannheim,Jun 23
14,Kathrina Molitor,GER,63.20,,3,Bochum-Wattenscheid,Jun 17
15,Chunhua Liu,CHN,62.81,,1,Tianjin,May 12
16,Ásdís Hjálmsdóttir,ISL,62.77,,4q2,London,Aug 07
17,Yanet Cruz,CUB,62.75,,1,La Habana,Mar 24
18,Madara Palameika,LAT,62.74,,5,Lausanne,Aug 23
19,Sinta Ozolina-Kovala,LAT,62.53,,1,Liepaja,Jul 07
20,Yuki Ebihara,JPN,62.36,,1,Osaka,Jun 10
21,Xiaowei Du,CHN,61.89,,2,Chengdu,Mar 12
22,Marharyta Dorozhon,UKR,61.84,,2,Yalta,May 28
23,Brittany Borman,USA,61.51,,1,"Eugene, OR",Jul 01
24,Hanna Hatsko,UKR,61.46,,1,Yalta,Feb 23
25,Sofi Flinck,SWE,61.40,,1,Barcelona,Jul 11
