rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Marie Vidlakova,TCH,32.56,W+,1,Brno,Jul 19
2,Martha Nyqvist,USA,32.54,,1,Newark,Oct 03
3,Alda Silva,USA,32.08,,1,Pasadena,Jul 11
4,Margaret Proctor,USA,31.47,,1,Boston,May 24
5,Kamila Olmerova,TCH,31.33,bhW+,1,Prague,Aug 16
6,Marie Sevcikova,TCH,31.02,,1,Prague,Jul 12
7,Liesel Schumann,GER,30.73,e+,1,Leipzig,Aug 30
8,Margarete Riewe,GER,30.58,W+,1,Berlin,Jul 19
9,Elfrida Karlsone,LAT,30.55,,1,Valmiera,Aug 30
10,Marie Kindlová,TCH,29.78,,2,Prague,Jul 12
10,Hazel Kirk,USA,29.78,hcp,-,New York,Sep 19
12,Frantiska Vlachova,TCH,29.60,,3,Prague,Jul 12
13,Esther Spargo,USA,29.36,,2,Boston,May 24
14,Neumeier,GER,28.67,e+,1,Gollenberg,Aug 09
15,Ria Simmelink,NED,28.24,,1,Hengelo,Jul 26
16,Olga Drivina,LAT,28.18,e+,1,Frankfurt/Main,Jul 26
17,Hanna Kekäläinen,FIN,27.89,e+,1,Helsinki,Jun 13
18,Marie Kolthoff,NED,27.81,,1,Rijswijk,Sep 13
19,Halina Konopacka,POL,27.74,W+,1,Brussels,Jul 05
20,Francesca Pianzola,SUI,27.38,bhW+,-,Baden,Oct 18
21,Charlotte Köhler,GER,27.36,W+,2,Berlin,Jul 19
22,Eleanor Watson,USA,27.23,,2,Newark,Oct 03
23,Marie Janderova,TCH,27.22,W+,2,Brno,Jul 19
24,Rosine Peek,EST,27.13,e+,1,Tartu,Sep 20
25,Sophie Eliott-Lynn,GBR,27.12,,1,Göteborg,Sep 20
