rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Elvira Ozolina,URS,59.78,,1,Moscow,Jul 3
2,Marion Graefe,GDR,58.45,,1,Jena,Aug 31
3,Virve Poldsam,URS,56.47,,1,Tartu,Jul 24
4,Inge Schwalbe,GDR,55.76,,2,Jena,Aug 31
5,Yelena Gorchakova,URS,55.62,,2,Odessa,Sep 22
6,Anneliese Gerhards,FRG,55.39,,1,Hamm,Sep 15
7,Galina Vysotskaya,URS,54.64,,1,Kiev,Sep 15
8,Aldona Stanciute,URS,54.36,,1,Vilnius,May 10
9,Alevtina Shastitko,URS,53.63,,1,Leningrad,Jun 21
10,Varvara Gudimova,URS,53.37,,1,Novosibirsk,Jun 23
11,Maria Diaconescu,ROU,53.30,,1,Oradea,Jun 23
12,Helgard Richter,GDR,53.20,,1,Potsdam,Oct 16
13,Hiroko Sato,JPN,53.02,,1,Kitakiushi,Nov 10
14,Marta Rodas,HUN,52.63,,1,Budapest,Jun 01
15,Susan Platt,GBR,52.58,,1,Chiswick,Jul 27
16,Birute Kalediene,URS,52.42,,1,Riga,Jun 01
17,Vlasta Hrbkova,TCH,52.41,,2,Kiev,Sep 15
18,Tamara Bychkova,URS,52.08,,Q,Moscow,Aug 09
19,Galina Kozik,URS,51.92,,1,Novosibirsk,Jun 09
20,Anna Pazera,AUS,51.91,,m,Adelaide,Dec 14
21,Villia Bondare,URS,51.66,,1,Leselidze,May 01
22,Helga Schulze,GDR,51.56,,1,Leipzig,Oct 13
23,Erzsebeth Krebsne,HUN,51.52,,1,Budapest,May 26
24,Lucyna Krawcewicz,POL,51.49,,1,Cracow,Jul 21
25,Rosemarie Schubert,GDR,51.46,,4,Leipzig,Sep 04
