rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Angela Ranky-Nemeth,HUN,60.58,,1,Budapest,Jun 28
2,Daniela Jaworska,POL,60.56,,1,Krakow,Sep 28
3,Ameli Koloska,FRG,59.86,,1,Leverkusen,May 10
4,Vera Savenkova,URS,59.60,,1,Kiev,Aug 20
5,Magda Vidos-Paulanyi,HUN,58.80,,2,Athens,Sep 18
6,Marion Lüttge,GDR,58.14,,1,Leipzig,Sep 01
7,Petra Rivers,AUS,56.77,,1,Melbourne,Feb 01
8,Valentina Evert,URS,56.72,,1,Sochi,Oct 07
9,Maara Sauliite,URS,56.28,,2,Chorzow,Jul 12
10,Marta Rodas,HUN,56.04,,2,Budapest,Jun 28
11,Natasa Urbancic,YUG,56.02,,1,Celje,Oct 09
12,Nina Marakina,URS,56.00,,2,Kiev,Aug 20
13,Gisela Jeppener,FRG,55.74,,1,Constanta,Jun 29
14,Ruth Fuchs,GDR,55.66,,1,Sofia,Jul 05
15,Sherry Calvert,USA,55.42,,1,"Inglewood, CA",Jun 08
16,Maria Moskalenko,URS,55.22,,1,Leningrad,Jun 28
17,Helda Schicke,GDR,55.20,,1,Leipzig,Jul 16
18,Helga Börner,GDR,55.00,,1,Berlin,Aug 01
19,Kirsti Launela,FIN,54.98,,1,Kemijarvi,Aug 21
20,Birute Kalediene,URS,54.70,,2,Moscow,Aug 08
21,Jay Dahlgren,CAN,54.40,,1,Tokyo,Sep 28
22,Aleksandra Sadovnichaya,URS,54.30,,1,Kharkov,May 15
23,Anneliese Gerhards,FRG,54.18,,1,Amsterdam,May 26
24,Almut Brömmel,FRG,54.14,,2,Düsseldorf,Aug 16
25,Kathy Schmidt,USA,54.05,,1,Dayton,Jul 06
