rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Osleidys Menendez,CUB,71.70,,1,Helsinki,Aug 14
2,Christina Obergföll,GER,70.03,,2,Helsinki,Aug 14
3,Sonia Bisset,CUB,67.67,,1,Salamanca,Jul 06
4,Steffi Nerius,GER,66.52,,1q2,Helsinki,Aug 12
5,Barbora Spotáková,CZE,65.74,,1,Usti nad Labem,Sep 25
6,Christina Scherwin,DEN,63.43,,4,Helsinki,Aug 14
7,Barbara Madejczyk,POL,63.03,,1,Paris-Charlety,Sep 03
8,Zahra Bani,ITA,62.75,,5,Helsinki,Aug 14
9,Aggelikí Tsiolakoúdi,GRE,62.72,,4,Athens,Jun 14
10,Paula Tarvainen,FIN,62.64,,6,Helsinki,Aug 14
11,Inga Stasiulionyté,LTU,62.27,,1,Kaunas,Jul 09
12,Laverne Eve,BAH,61.96,,4,Monaco,Sep 09
13,Ning Ma,CHN,61.95,,1,Macau,Nov 02
14,Nikolett Szabó,HUN,61.68,,1,Kalamáta,May 30
15,Felicia Moldovan-Tilea,ROU,61.65,,1,Pontevedra,Apr 17
16,Goldie Sayers,GBR,61.45,,1,Loughborough,May 22
17,Juan Xue,CHN,61.42,,2,Macau,Nov 02
18,Olivia McKoy,JAM,61.10,,2,Nassau,Jul 10
19,Jarmila Klimesová,CZE,61.08,,2,Turnov,May 24
20,Mikaela Ingberg,FIN,61.06,,3q1,Helsinki,Aug 12
21,Maria Yakovenko,RUS,60.83,,1,Tula,Jul 12
22,Olkha Ivankova,UKR,60.74,,1,Kiev,Jun 05
23,Rumyana Karapetrova,BUL,60.69,,1,Sofia,May 20
24,Indre Jakubaityte,LTU,60.59,,1,Tartu,Jun 11
25,Mercedes Chilla,ESP,60.22,,1,Gävle,Jun 18
