rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ruth Fuchs,GDR,67.22,,1,Rome,Sep 03
2,Jacqueline Todten,GDR,64.35,,1,Leipzig,Jul 04
3,Felicia Kinder,POL,63.08,,1,Warsaw,Aug 20
4,Lyutviya Mollova,BUL,62.60,,1,Sofia,Aug 04
5,Kathy Schmidt,USA,61.92,,1,Bakersfield,Jun 29
6,Natasa Bezjak-Urbancic,YUG,61.66,,3,Rome,Sep 03
7,Eva Janko,AUT,61.56,,1,London,Jul 20
8,Svetlana Babich-Korolyova,URS,61.18,,1,Stuttgart,Aug 10
9,Maria Vago-Kucserka,HUN,61.14,,1,München,May 19
10,Marion Becker,FRG,60.40,,1,Frankfurt/M,Jul 05
11,Tatyana Zhigalova,URS,60.26,,1,Cairo,Jul 04
12,Nina Marakina,URS,60.12,,1,Dnepropetrovsk,May 24
13,Sabine Kärgel,GDR,59.20,,1,Bucharest,Jun 23
14,Petra Rivers,AUS,59.01,,1,Melbourne,Jan 17
15,Daniela Jaworska,POL,58.76,,2,Warsaw,Aug 20
16,Ioanna Pecec,ROU,58.62,,1,Bucharest,Jul 21
17,Ute Hommola,GDR,58.60,,3,Leipzig,Jul 04
18,Lynn Cannon,USA,58.54,,2,Bakersfield,Jun 29
19,Eva Zörgö,ROU,58.50,,1,Bucharest,May 19
20,Ameli Koloska,FRG,58.22,,1,Bad Vilbel,Aug 21
21,Sherry Calvert,USA,58.14,,1,Los Angeles,Jun 02
22,Renata Sliwinska,POL,57.76,,1,Warsaw,Jun 16
23,Zsuzsanna Zhelyazkova,BUL,57.32,,3,Sofia,Aug 03
23,Regina Stange,GDR,57.32,,4,Berlin,Aug 24
25,Arja Mustakallio,FIN,57.24,,1,Helsinki,Aug 18
