rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Maria Abakumova,RUS,70.53,,1,Berlin,Sep 01
2,Christina Obergföll,GER,69.05,,1,Moskva,Aug 18
3,Kimberley Mickle,AUS,66.60,,2,Moskva,Aug 18
4,Linda Stahl,GER,65.76,,1,Halle,May 25
5,Huihui Lu,CHN,65.62,,1,Zhaoqing,Apr 27
6,Sunette Viljoen,RSA,64.51,,2q2,Moskva,Aug 16
7,Sinta Ozolina-Kovala,LAT,64.38,,1,Riga,May 30
8,Vira Rebryk,UKR,64.30,,1,Yalta,May 17
9,Kathryn Mitchell,AUS,63.77,,5,Moskva,Aug 18
10,Kathrina Molitor,GER,63.55,,2,Halle,May 25
11,Lingwei Li,CHN,63.06,,1,Shenyang,Sep 09
12,Yuki Ebihara,JPN,62.83,,1,Hiroshima,Apr 29
13,Viktoriya Sudaruhkina,RUS,62.77,,1,Liepaja,May 11
14,Madara Palameika,LAT,62.72,,1,Valmiera,Jul 19
15,Tatjana Jelaca,SRB,62.68,,3q2,Moskva,Aug 16
16,Martina Ratej,SLO,62.60,,1,Kaunas,Jun 22
17,Liina Laasma,EST,62.50,,1,Kohila,Aug 31
18,Barbora potáková,CZE,62.33,,1,Domalice,Sep 13
19,Li Zhang,CHN,62.07,,2,Shenyang,Sep 09
20,Marharyta Dorozhon,UKR,62.01,,1,Donetsk,Jul 26
21,Jucilene de Lima,BRA,61.98,,1,São Paulo,Jun 08
22,Lina Muze,LAT,61.97,,1,Jekabpils,Jul 26
23,Sofi Flinck,SWE,61.96,,4q1,Moskva,Aug 16
24,Xinli Yang,CHN,61.37,,1,Jinan,May 11
25,Hanna Hatsko,UKR,61.18,,2,Donetsk,Jul 26
