rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Rosine Peek,EST,29.48,e+,1,Tallinn,Sep 22
2,Erna Pröschold,GER,28.11,e+,1,Frankfurt/Main,Aug 18
3,Martha Gollmitz-Grasse,GER,28.08,e+,ra,Berlin,Jun 10
4,Anni Prass,EST,27.43,e+,2,Tallinn,Sep 22
5,Francesca Pianzola,SUI,27.33,W+bh,1,Baden,May 14
6,Frantiska Vlachova,TCH,27.30,W+bh,1,Jihlava,Aug 26
6,Kamila Olmerova,TCH,27.30,bh,1,Kladno,Sep 2
8,Eliane Gancel,FRA,26.94,W+bh,1,Brussels,Jul 29
9,Ivy Wilson,GBR,26.31,W+,1,Brentwood,Aug 06
10,Anni Herzig,GER,26.05,e+,1,München,Jul 16
11,Louise Groslimond,SUI,25.89,W+,1,Antwerpen,Aug 13
11,Alma Vanaga,LAT,25.89,,1,Valmiera,Sep 2
13,Bald,GER,25.54,e+,2,Frankfurt/Main,Aug 18
13,Elfrida Karlsone,LAT,25.54,,,,
15,Marie Janderova,TCH,25.50,W+bh,1,Monte Carlo,Jun 04
16,Gundel Wittmann,GER,25.38,e+,1,Berlin,Jul 28
17,Sophie Eliott-Lynn,GBR,25.33,W+,-,Monaco,Apr 06
17,Edith Laidig,GER,25.33,e+,1,Düsseldorf,Jul 28
19,Edna Kaupainen,USA,24.97,,1,Painesville,May 18
20,Emma Lekse,LAT,24.84,,2,Riga,Aug 26
21,Charlotte Köhler,GER,24.54,e+,1,Berlin,May 13
22,Alma Höppner,GER,24.45,e+,2,Düsseldorf,Jul 28
23,Katherine Fields,USA,24.38,,1,Mamaroneck,May 19
24,Sidonie Verschueren,BEL,24.27,,1,Schaerbeek,Jul 07
25,Evelyn Rolls,USA,24.21,,1,Lincoln,Jun
