rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Luise Krüger,GER,43.48,,1,Nürnberg,Jul 28
2,Ellen Braumüller,GER,43.30,,1,Berlin,Sep 23
3,Lisa Gelius,GER,42.43,,1,London,Aug 11
4,Herma Bauma,AUT,42.33,,1,Wien,Jul 22
5,Ottilie Fleischer,GER,42.09,,1,Frankfurt/M,Jul 22
6,Gerda Rüssmann,GER,42.06,,1,Elberfeld,Jul 22
7,Hilde Reichwein,GER,41.55,,1,Berlin,Jul 7
8,Sadako Yamamoto,JPN,41.28,,1,Miyoshino,Nov 23
9,Käthe Graul,GER,41.18,,2,Elberfeld,Jul 22
10,Suse Pastoors,GER,40.72,,3,Elberfeld,Jul 22
11,Maria Kwasniewska,POL,40.50,,1,Poznan,Aug 19
12,Masato Shinpo,JPN,40.32,,,,
13,Kaisa Parviainen,FIN,40.10,,1,Savonlinna,Sep 12
14,Gerda Link,GER,39.98,,,Duisburg,Jul 01
15,Grete Busch,GER,39.90,,,Wuppertal,Jun 03
16,Margarete Kuhlmann,GER,39.80,,2,Hamburg,Sep 30
17,Gertrud Hähnert,GER,39.75,,,Kassel,Jul 15
18,Käthe Alpen,GER,39.21,,3,Berlin,Jul 01
19,Ruth Svedberg,SWE,38.68,,1,,
20,Salme Bergroth-Pertilä,FIN,38.40,,1,Nakkila,Jul 14
21,Irmgard Westkott,GER,38.25,,,,Aug 12
22,Marie-Elise Richters,GER,37.97,,1,Hamburg,Jul 07
23,Gretel Supper,GER,37.43,,,,Jun 24
24,Liesel Schumann,GER,37.38,,3,Nürnberg,Jul 28
25,Käthe Nebe,GER,37.29,,3,Berlin,Jul 7
