rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Maria Andrejczyk,POL,67.11,,1q2,Rio de Janeiro,Aug 16
2,Barbora potáková,CZE,66.87,,1,Tábor,Jun 19
3,Christin Hussong,GER,66.41,,1,Kassel,Jun 19
4,Tatsiana Khaladovich,BLR,66.34,,1,Amsterdam,Jul 09
5,Sara Kolak,CRO,66.18,,1,Rio de Janeiro,Aug 18
5,Madara Palameika,LAT,66.18,,1,Bruxelles,Sep 09
7,Linda Stahl,GER,65.25,,2,Amsterdam,Jul 09
8,Sunette Viljoen,RSA,65.14,,1,Doha,May 06
9,Christina Obergföll,GER,64.96,,1,Halle,May 21
10,Kathryn Mitchell,AUS,64.37,,1,Melbourne,Mar 05
11,Huihui Lyu,CHN,64.04,,7,Rio de Janeiro,Aug 18
12,Flor Ruiz,COL,63.84,,1,Cali,Jun 25
13,Liina Laasma,EST,63.65,,2,Rabat,May 22
14,Mathilde Andraud,FRA,63.54,,2,Halle,May 21
15,Shiying Liu,CHN,63.33,,1,Chengdu,Apr 06
16,Kathrina Molitor,GER,63.20,,4,Amsterdam,Jul 09
17,Lingwei Li,CHN,62.89,,1c1,Pihtipudas,Jul 03
18,Kateryna Derun,UKR,62.82,,1,Kyiv,May 05
19,Sinta Ozolina,LAT,62.78,,1,Riga,May 31
20,Elizabeth Gleadle,CAN,62.59,,1,Kawasaki,May 08
21,Yuki Ebihara,JPN,62.19,,2,Kawasaki,May 08
21,Maggie Malone,USA,62.19,,1c2,"Eugene, OR",Jun 09
23,Heidi Nokelainen,FIN,62.13,,1,Lappeenranta,Aug 27
24,Tatsiana Korzh,BLR,62.10,,1,Minsk,Jun 01
25,Lina Muze,LAT,62.09,,2,Valmiera,Jun 10
