rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Petra Felke,GDR,80.00,,1,Potsdam,Sep 09
2,Tiina Lillak,FIN,73.30,,1,Lappeenranta,Sep 10
3,Tessa Sanderson,GBR,71.70,,1,Crawley,Jul 16
4,Silke Renk,GDR,71.00,,2,Rostock,Jun 25
5,Ivonne Leal-Bravo,CUB,70.48,,1,La Habana,Feb 27
6,Fatima Whitbread,GBR,70.32,,2,Seoul,Sep 26
7,Natalya Yermolovich,URS,68.86,,1,Vitebsk,Jul 10
8,Beate Peters-Koch,FRG,68.80,,2,Potsdam,Sep 09
9,Anna Verouli,GRE,68.76,,1,Ankara,Jul 16
10,Antoaneta Selenska,BUL,68.48,,1,Sofia,Jun 05
11,Susanne Jung,GDR,68.12,,1,Athens,May 16
12,Trine Solberg,NOR,67.50,,1,Odda,Jul 31
13,Maria-Caridad Colon,CUB,67.44,,1,Kvarnsveden,Jun 19
14,Svetlana Pestretsova,URS,67.24,,1,Moscow,Sep 05
15,Zsuzsa Malovecz,HUN,67.18,,1,Forli,May 22
16,Irina Kostyuchenkova,URS,67.00,,2,Leningrad,Jun 12
16,Tuula Laaksalo,FIN,67.00,,2,Lappeenranta,Sep 10
18,Natalya Shikolenko,URS,66.48,,2,Portsmouth,Jun 19
19,Ingrid Thyssen,FRG,66.00,,1,Frankfurt,Jul 23
20,Manuela Alizadeh,FRG,65.34,,1,Dormagen,Sep 04
21,Genowefa Olejarz-Patla,POL,64.94,,1,Nitra,Aug 28
22,Katalin Hartai,HUN,64.80,,1,Edinburgh,Jul 29
23,Tatyana Shikolenko,URS,64.70,,2,Sochi,May 31
24,Karen Forkel,GDR,64.68,,1,Nyiregyhaza,Jun 12
25,Herminia Bouza,CUB,64.64,,1,Maturin,Jul 01
