rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Dana Zátopková,TCH,55.24,,1,Prague,Jun 9
2,Virve Roolaid,URS,54.07,,1,Tashkent,Mar 12
3,Aleksandra Chudina,URS,52.07,,2,Nalchik,Apr 26
4,Nadezhda Konyayeva,URS,52.05,,1,Budapest,Sep 29
5,Urszula Figwer,POL,51.18,,1,Lodz,Oct 24
6,Erzsebeth Vigh,HUN,50.95,,1,Budapest,Nov 5
7,Yelena Gorchakova,URS,50.59,,3,Nalchik,Apr 26
8,Jadwiga Majka,POL,49.87,,1,Budapest,Sep 11
9,Ludmila Vasilyeva,URS,49.52,,,,
10,Lea Maremaae,URS,49.43,,2,Moscow,Aug 16
11,Anna Wojtaszek,POL,49.36,,2,Lodz,Oct 24
12,Karen Anderson,USA,49.15,,1,Mexico City,Mar 18
13,Yelena Demonova,URS,49.10,,1,Nalchik,Oct 11
14,Marysza Ciach,POL,48.99,,2,Warsaw,Aug 05
15,Natalia Smirnitskaya,URS,48.95,,4,Nalchik,Apr 26
16,Almut Brömmel,FRG,48.94,,1,Düsseldorf,Jul 02
17,Ingrid Almqvist,SWE,48.33,,1,København,Aug 04
18,Eleonora Bogun,URS,47.86,,,,
19,Galina Zybina,URS,47.69,,5,Nalchik,Apr 26
20,Fujie Abe,JPN,47.44,,1,Yokohama,Oct 31
21,Birute Zalogaitite,URS,47.20,,,Vilnius,Sep 01
22,Keiko Murakami,JPN,47.13,,,Tokyo,Nov 05
23,Anneliese Zimbresteanu,ROU,47.00,,6,Warsaw,Aug 05
24,Magdalena Swanepoel,RSA,46.91,,1,Johannesburg,Jan 15
25,Ineze Jaunzeme,URS,46.84,,,Riga,Oct
