rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Violette Gourard-Morris,FRA,27.26,W+bh,1,Paris,Jun 19
2,Steinmetz,GER,26.31,e+,1,Frankfurt/Main,May 01
3,Jessie Tuttle,USA,25.63,,1,,
4,Leopoldine Ehrlich,AUT,25.59,,1,Wien,May 01
5,Bozena Komestikova,TCH,25.11,,1,Chrudim,Jun 10
6,Elisabeth Schulze,GER,24.92,e+,1,Recklinghausen,Jul 03
7,Friedrichs,GER,24.38,e+,1,München,Oct 11
8,A. Cluwen,NED,23.95,,1,Amsterdam,Jun 19
9,Selma Helenius,FIN,23.73,e+,P,Lahti,Aug 14
10,Adrienne Kaenel,SUI,22.38,W+bh,-,Geneve,May 29
11,Schelenz,GER,22.11,e+,1,Berlin,Jul 09
12,Gautier,FRA,21.90,W+,2,Abbeville,Jul 24
13,Maria Grehl,GER,21.88,e+,1,Duisburg,Sep 28
14,Ruth Aigler,USA,21.72,,1,Oberlin,
15,Ella Vosteen,GER,21.58,e+,1,Osnabrück,Jun 12
15,Schramm,GER,21.58,e+,1,Bochum,Jul 24
17,Violette Wecker,SUI,21.50,W+bh,,Geneve,May 29
18,C. Bass,USA,21.06,,1,Stamford,
19,Martha Köber,GER,20.50,e+,1,Erfurt,May 22
19,Anne Harwick,USA,20.50,,1,Tallahassee,Mar 29
21,J. Leveque,FRA,20.42,W+,1,Madrid,Sep 19
21,Hedwig Franksen,GER,20.42,e+,,Oldenburg,May 28
21,Lies Geltenpoth,GER,20.42,e+,1,Merten,Jun 05
24,Anna Gebhardt,GER,20.37,e+,1,Frankfurt/Main,May 05
25,Therese Boyer,FRA,20.35,W+,2,Madrid,Sep 19
