rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kathrina Molitor,GER,67.69,,1,Beijing,Aug 30
2,Sunette Viljoen,RSA,66.62,,1,Melbourne,Mar 21
3,Kimberley Mickle,AUS,66.57,,2,Melbourne,Mar 21
4,Kara Winger,USA,66.47,,1,"Austin, TX",May 02
5,Huihui Lyu,CHN,66.13,,2,Beijing,Aug 30
6,Christin Hussong,GER,65.92,,1q2,Beijing,Aug 28
7,Martina Ratej,SLO,65.75,,1,Ptuj,Feb 28
8,Barbora potáková,CZE,65.66,,1,Stockholm,Jul 30
9,Lingwei Li,CHN,65.07,,2q2,Beijing,Aug 28
10,Madara Palameika,LAT,65.01,,1,London,Jul 25
11,Vira Rebryk,RUS,64.93,,1,Cheboksary,Aug 05
12,Elizabeth Gleadle,CAN,64.83,,1,Kawasaki,May 10
13,Brittany Borman,USA,64.75,,2,Kawasaki,May 10
14,Linda Stahl,GER,64.65,,2,Luzern,Jul 14
15,Christina Obergföll,GER,64.61,,4,Beijing,Aug 30
16,Marharyta Dorozhon,ISR,64.56,,1,Oslo,Jun 11
17,Yulenmis Aguilar,CUB,63.86,,1,Edmonton,Aug 02
18,Yuki Ebihara,JPN,63.80,,4,Kawasaki,May 10
19,Kelsey-Lee Roberts,AUS,63.78,,1,Canberra,Feb 07
20,Kathryn Mitchell,AUS,63.70,,2,Canberra,Feb 07
21,Sanni Utriainen,FIN,63.03,,1,Kuortane,Aug 08
22,Li Zhang,CHN,62.95,,1,Mungyeong,Oct 04
23,Sinta Ozolina,LAT,62.81,,6q2,Beijing,Aug 28
24,Viktoriya Sudaruhkina,RUS,62.78,,1,Adler,Feb 24
25,Shiying Liu,CHN,62.77,,1c1,Chengdu,Apr 01
