rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ingeborg Plank,GER,45.90,,1,Darmstadt,Jul 27
2,Lisa Gelius,GER,43.97,,1,Nürnberg,May 29
3,Ursula Klotz,GER,43.88,,1,Kassel,May 8
4,Anneliese Steinheuer,GER,43.29,,1,Braunschweig,Aug 24
5,Luise Krüger,GER,43.20,,1,Dresden,May 24
6,Suse Pastoors,GER,43.13,,P,Berlin,May 15
7,Franziska Schlüter,GER,42.56,,3,Darmstadt,Jul 27
8,Etta Ballaben,ITA,41.88,,1,Turin,Sep 28
9,Liesel Hillebrandt,GER,41.73,,1,Breslau,Aug 28
10,Ruth Pohl,GER,41.43,,5,Berlin,Jul 19
11,Gerda Schwartau,GER,40.56,,1,Danzig,Sep 21
12,Lux Stiefel,SUI,40.51,,1,Basel,Aug 24
13,Ida Lavize-Puce,LAT,40.35,,1,Riga,Sep 07
14,Julie Knabel,GER,39.79,,3,Nürnberg,Jun 29
15,Elisabeth Dammers,NED,39.62,,1,Amsterdam,Jun 15
16,Anneliese Matthiessen,GER,39.56,,P,Hamburg,Jun 29
16,Felicitas Schmidt,GER,39.56,,1,Berlin,Sep 07
18,Jukie Maruyama,JPN,39.48,,1,Hiroshima,May 18
19,Ada Turci,ITA,39.35,,1,Turin,Jun 01
20,Dorothy Dodson,USA,39.19,,1,Ocean City,Jul 05
20,Ingrid Dülpers,GER,39.19,,2,Turin,Sep 28
22,Luise Böhme,GER,38.87,,1,Leipzig,Jun 15
23,Regina Marjanen,FIN,38.85,,1,,
24,Petronella Dieben,NED,38.83,,1,Rotterdam,Jul 13
25,Anneliese Hoffmann,GER,38.55,,1,Berlin,Oct 05
