rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kathryn Mitchell,AUS,68.92,,1,Gold Coast (AUS),Apr 11
2,Christin Hussong,GER,67.90,,1,Berlin (GER),Aug 10
3,Huihui Lyu,CHN,67.69,,1,Halle (GER),May 26
4,Tatsiana Khaladovich,BLR,67.47,,1,Oslo (NOR),Jun 07
5,Shiying Liu,CHN,67.12,,1,Osaka (JPN),May 20
6,Marcelina Witek,POL,66.53,,1,Bialogard (POL),May 05
7,Martina Ratej,SLO,66.10,,1,Celje (SLO),Jul 14
8,Nikola Ogrodníková,CZE,65.61,,1,Potchefstroom (RSA),Apr 12
9,Eda Tugsuz,TUR,65.20,,1,Mersin (TUR),Feb 18
10,Kara Winger,USA,64.75,,3,Zürich (SUI),Aug 30
11,Kelsey-Lee Roberts,AUS,64.57,,1,Brisbane (AUS),Mar 28
12,Lina Muze,LAT,63.18,,1,Riga (LAT),Jul 28
13,Madara Palameika,LAT,62.98,,1,Riga (LAT),May 29
14,Anete Kocina,LAT,62.58,,2,Riga (LAT),May 29
15,Sunette Viljoen,RSA,62.46,,1,Sasolburg (RSA),Mar 27
16,Sigrid Borge,NOR,62.42,,1f1,Leiria (POR),Mar 10
17,Laila Ferrer De Silva,BRA,62.39,,,Zagreb (CRO),Jul 29
18,Sinta Sprudzane,LAT,62.21,,1,Ogre (LAT),Jun 15
19,Katharina Molitor,GER,61.91,,4,Luzern (SUI),Jul 09
20,Liveta Jasiunaite,LTU,61.61,,2,Ogre (LAT),Jun 15
21,Elizabeth Gleadle,CAN,61.53,,5,Shanghai (CHN),May 12
22,Lidia Parada,ESP,61.25,,1,Getafe (ESP),Jul 21
23,Lingdan Su,CHN,61.21,,2,Taiyuan (CHN),Sep 14
24,Marina Saito,JPN,60.79,,1,Yamaguchi (JPN),Jun 23
25,Risa Miyashita,JPN,60.71,,4,Osaka (JPN),May 20
