rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Emma George,AUS,4.60,,1,Sydney,Feb 20
1,Stacy Dragila,USA,4.60,,1,Sevilla,Aug 21
3,Anzhela Balakhonova,UKR,4.55,,1,Saint-Denis,Jul 03
4,Tatiana Grigorieva,AUS,4.50,,1,Salamanca,Jul 15
5,Yelena Belyakova,RUS,4.46,,2,Ingolstadt,Jul 11
6,Nastja Ryzih,GER,4.44,,3,Nice,Jul 17
7,Yvonne Buschbaum,GER,4.42,,1,Freistett,Jun 27
8,Alejandra Garcia,ARG,4.41,,1,Buenos Aires,Jun 12
8,Nicole Rieger-Humbert,GER,4.41,,1,Nürnberg,Jun 13
10,Zsuzsanna Szabo,HUN,4.40,,4,Sevilla,Aug 21
10,Daniela Bartova,CZE,4.40,,6,Sevilla,Aug 21
10,Pavla Hamackova,CZE,4.40,,6,Sevilla,Aug 21
13,Melissa Mueller,USA,4.38,,4,Nice,Jul 17
14,Elmarie Gerryts,RSA,4.36,,4,Ingolstadt,Jul 11
15,Melissa Price,USA,4.35,sq,2,Santa Barbara,Jun 19
15,Kellie Suttle,USA,4.35,,9,Sevilla,Aug 21
17,Doris Auer,AUT,4.33,,1,Wien,Aug 25
18,Amandine Homo,FRA,4.31,,3,Saint-Denis,Jul 03
19,Annika Becker,GER,4.30,,2,Mannheim,Jun 18
19,Marie Poissonnier,FRA,4.30,,2,Paris,Jun 19
19,Vala Flosadottir,ISL,4.30,,1,Maebashi,Mar 05
22,Francesca Dolcini,ITA,4.26,,1,Rieti,Jun 06
23,Tanya Koleva,BUL,4.25,,1,Athens,Jun 05
23,Janine Whitlock,GBR,4.25,,1,Wigan,Jul 18
23,Dana Cervantes,ESP,4.25,,1,Sevilla,Jul 25
23,Caroline Ammel,FRA,4.25,,1,Chambery,Sep 19
1,Nicole Humbert,GER,4.56,i,1,Stockholm,Feb 25
2,Zsuzsanna Szabo,HUN,4.51,i,1,Budapest,Feb 04
3,Melissa Mueller,USA,4.50,i,1,Boston,Feb 07
3,Nastja Ryshich,GER,4.50,i,1,Maebashi,Mar 05
5,Vala Flosadottir,ISL,4.45,i,2,Maebashi,Mar 05
