rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Stacy Dragila,USA,4.70,,1,Santa Barbara,Jun 11
2,Anzhela Balakhonova,UKR,4.56,,1,Linz,Aug 8
3,Tatiana Grigorieva,AUS,4.55,,2,Sydney,Sep 25
4,Kellie Suttle,USA,4.53,,2,Stanford CA,Jul 1
5,Emma George,AUS,4.50,,1,Perth,Feb 5
5,Melissa Mueller,USA,4.50,,2,Santa Barbara,Jun 11
5,Svetlana Feofanova,RUS,4.50,,1,Helsinki,Jun 15
5,Daniela Bartova,CZE,4.50,,2,Athens,Jun 28
5,Yelena Belyakova,RUS,4.50,,3,Athens,Jun 28
5,Nicole Humbert,GER,4.50,,1,Salamanca,Jul 20
5,Vala Flosadottir,ISL,4.50,,3,Sydney,Sep 25
12,Mary Sauer,USA,4.47,,2,Sacramento,May 21
13,Tracy O'Hara,USA,4.45,,1,Austin,Apr 22
13,Pavla Hamackova,CZE,4.45,,2,Turnov,Jun 11
13,Yvonne Buschbaum,GER,4.45,,1,Ingolstadt,Jun 18
16,Alejandra Garcia,ARG,4.42,,1,Sydney,Feb 20
16,Tanya Koleva,BUL,4.42,,1,Sofia,Jun 11
16,Elmarie Gerryts,RSA,4.42,,1,Wesel,Jun 12
19,Yelena Isinbayeva,RUS,4.40,,2,Tula,Jul 24
19,Doris Auer,AUT,4.40,,2,Gold Coast,Sep 17
19,Monika Pyrek,POL,4.40,,7,Sydney,Sep 25
22,Lesa Kubishta,USA,4.37,,1,Irvine,May 07
23,Marie Poissonnier,FRA,4.35,,1,Bron,May 07
23,Shuying Gao,CHN,4.35,,1,Chengdu,May 10
23,Alicia Warlick,USA,4.35,,2=,Modesto,May 13
23,Janine Whitlock,GBR,4.35,,2=,Prague,Jun 05
23,Marie Bagger Rasmussen,DEN,4.35,,8,Sydney,Sep 25
