rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Stacy Dragila,USA,4.81,,1,Stanford CA,Jun 9
2,Svetlana Feofanova,RUS,4.75,,2,Edmonton,Aug 6
3,Mary Sauer,USA,4.61,,1,"Irvine, CA",Jun 16
3,Monika Pyrek,POL,4.61,,1,Bydgoszcz,Jul 1
5,Kellie Suttle,USA,4.60,,1,Modesto,May 12
6,Tatiana Grigorieva,AUS,4.56,,1,Yokohama,Sep 15
7,Annika Becker,GER,4.55,,1,Stuttgart,Jul 1
8,Anzhela Balakhonova,UKR,4.52,,2,Athens,Jun 11
8,Shuying Gao,CHN,4.52,,1,Beijing,Aug 29
10,Nicole Humbert,GER,4.51,,1,Salamanca,Jul 13
11,Alicia Warlick,USA,4.50,,1,Houston,Mar 24
11,Caroline Hingst,GER,4.50,,2,Stuttgart,Jul 01
13,Pavla Hamackova,CZE,4.47,,4,Athens,Jun 11
13,Melissa Mueller,USA,4.47,,1,Zagreb,Jul 02
15,Yelena Isinbayeva,RUS,4.46,,2,Berlin,Aug 31
15,Yvonne Buschbaum,GER,4.46,,3,Berlin,Aug 31
17,Thorey Edda Elisdottir,ISL,4.45,,6,Edmonton,Aug 06
18,Tanya Koleva,BUL,4.43,,1,Athens,May 30
19,Tracy O'Hara,USA,4.42,,1,Irvine,Apr 29
19,Martina Strutz,GER,4.42,,1,Schwerin,Jun 24
19,Yelena Belyakova,RUS,4.42,,4,Rome,Jun 29
22,Krisztina Molnár,HUN,4.41,,1,Budapest,Jun 13
23,Janine Whitlock,GBR,4.40,,1,Birmingham,Jul 14
23,Doris Auer,AUT,4.40,,2,Linz,Aug 20
25,Becky Holliday,USA,4.37,,1,Spokane,May 24
1,Pavla Hamackova,CZE,4.56,i,1,Lisboa,Mar 09
2,Yuliya Belyakova,RUS,4.55,i,2,Pireás,Feb 21
3,Thorey Edda Elisdottir,ISL,4.51,i,1,Fayetteville,Mar 10
