rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jennifer Suhr,USA,4.89,,1,"Des Moines, IA",Jun 27
2,Fabiana Murer,BRA,4.85,,1,San Fernando,Jun 4
3,Svetlana Feofanova,RUS,4.75,,1,Barcelona (O),Jul 30
4,Caroline Hingst,GER,4.72,,1,Biberach,Jul 9
5,Anna Rogowska,POL,4.71,,1,Bydgoszcz,Jun 6
5,Silke Spiegelburg,GER,4.71,,2,Bochum,Jun 26
7,Jirina Ptácniková,CZE,4.66,,1,Trinec,Jul 17
8,Yuliya Golubchikova,RUS,4.65,,1,Daegu,May 19
8,Lisa Ryzih,GER,4.65,,3,Barcelona (O),Jul 30
8,Anastasiya Shvedova,BLR,4.65,,4,Barcelona (O),Jul 30
11,Anna Battke,GER,4.60,,2,Baunatal,Jun 2
11,Lacy Janson,USA,4.60,,1,"Missoula, MT",Jun 5
11,Jillian Schwartz,ISR,4.60,,1,"New York City, NY",Jun 12
11,Becky Holliday,USA,4.60,,2,"Des Moines, IA",Jun 27
11,Kristina Gadschiew,GER,4.60,,1,Reims,Jun 30
16,Tatyana Polnova,RUS,4.56,,1,Ostrava,May 27
17,Nikoléta Kiriakopoúlou,GRE,4.55,,6,Doha,May 14
17,Kate Dennison,GBR,4.55,,3,Jockgrim,Jul 21
19,Aleksandra Kiryashova,RUS,4.54,,2,Rieti,Aug 29
20,Melinda Owen,USA,4.52,,1,"Champaign, IL",Jul 31
21,Kylie Hutson,USA,4.51,,1,"Bloomington, IN",May 7
22,Mary Saxer,USA,4.50,,3,"DesMoines, IA",Jun 27
22,Julia Hütter,GER,4.50,,2,Biberach,Jul 9
22,Tina utej,SLO,4.50,,1,Velenje,Jul 18
22,Caixia Li,CHN,4.50,,4,Split,Sep 4
1,Elena Isinbaeva,RUS,4.85,i,1,Moskva,Feb 7
2,Anna Rogowska,POL,4.81,i,1,Bydgoszcz,Feb 10
3,Svetlana Feofanova,RUS,4.80,i,2,Doha,Mar 14
