rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ekateríni Stefanídi,GRE,4.91,,1,London (Olympic Stadium),Aug 06
2,Sandi Morris,USA,4.84,,1,"Houston (Rice), TX",May 25
3,Jennifer Suhr,USA,4.83,,1,"Austin (Myers Stadium), TX",Apr 15
4,Eliza McCartney,NZL,4.82,,1,Auckland (Millenium Stadium),Feb 26
5,Yarisley Silva,CUB,4.81,,1,Oslo (Bislett),Jun 15
5,Holly Bradshaw,GBR,4.81,,1,Rottach-Egern,Jul 14
7,Anzhelika Sidorova,ANA,4.75,,2,Oslo (Bislett),Jun 15
7,Alysha Newman,CAN,4.75,,2,Beckum (Jahnstadion),Aug 27
9,Nicole Büchler,SUI,4.73,,2,London (Olympic Stadium),Jul 09
9,Katie Nageotte,USA,4.73,,2,Rottach-Egern,Jul 14
9,Lisa Ryzih,GER,4.73,,3,Rottach-Egern,Jul 14
12,Michaela Meijer,SWE,4.71,,1,Göteborg (Ullevi Stadium),Jul 02
13,Olga Mullina,ANA,4.67,,1,Kuortane,Jun 17
14,Morgan Leleux,USA,4.65,,1,"Hattiesburg, MS",Apr 28
14,Anicka Newell,CAN,4.65,,1,"San Marcos, TX",Jun 13
14,Angelica Bengtsson,SWE,4.65,,2,Stockholm (Olympiastadion),Jun 18
14,Robeilys Peinado,VEN,4.65,,3,Stockholm (Olympiastadion),Jun 18
18,Annie Rhodes-Johnigan,USA,4.61,,1,"Lawrence, KS",May 13
18,Romana Malácová,CZE,4.61,,1,Praha (Václavské Námestí),Jun 20
18,Angelica Moser,SUI,4.61,,1,Zürich (Letzigrund),Jul 22
21,Megan Clark,USA,4.60,,2c1,"Austin (Myers Stadium), TX",Apr 01
21,Angelina Krasnova,RUS,4.60,,1,Yerino,Apr 15
21,Emily Grove,USA,4.60,,1,"Sioux City, IA",Apr 21
21,Kristen Hixson,USA,4.60,,2,"Chula Vista (OTC), CA",May 27
21,Ninon Guillon-Romarin,FRA,4.60,,1,Pierre-Bénite,Jun 09
21,Iryna Zhuk,BLR,4.60,,2,Villeneuve d'Ascq,Jun 24
21,Maryna Kylypko,UKR,4.60,,1,Kropyvnytskyi,Jul 06
