rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sandi Morris,USA,4.95,,1,"Greenville, SC (USA)",Jul 27
2,Eliza McCartney,NZL,4.94,,1f1,Jockgrim (GER),Jul 17
3,Jennifer Suhr,USA,4.93,,1f2,"Austin, TX (USA)",Apr 14
4,Katerina Stefanidi,GRE,4.87,,1,Zürich (SUI),Aug 30
5,Anzhelika Sidorova,ANA,4.85,,1,Monaco (MON),Jul 20
6,Holly Bradshaw,GBR,4.80,,3f1,Jockgrim (GER),Jul 17
6,Yarisley Silva,CUB,4.80,,2,Monaco (MON),Jul 20
6,Nikoleta Kiriakopoulou,GRE,4.80,,2,Berlin (GER),Aug 09
6,Katie Nageotte,USA,4.80,,1f1,Beckum (GER),Aug 26
10,Alysha Newman,CAN,4.75,,1,Gold Coast (AUS),Apr 13
10,Ninon Guillon-Romarin,FRA,4.75,,8,Monaco (MON),Jul 20
12,Angelica Bengtsson,SWE,4.73,,1,Karlstad (SWE),Jul 25
13,Nina Kennedy,AUS,4.71,,1,Perth (AUS),Feb 09
14,Robeilys Peinado,VEN,4.70,,1,Cochabamba (BOL),Jun 07
15,Iryna Zhuk,BLR,4.67,,1,Székesfehérvár (HUN),Jun 30
16,Lexi Jacobus,USA,4.65,,1,"Knoxville, TN (USA)",May 13
16,Olga Mullina,ANA,4.65,,1,Kazan (RUS),Jul 20
18,Emily Grove,USA,4.61,,2,"Chula Vista, CA (USA)",May 19
18,Kristen Hixson,USA,4.61,,1,Osaka (JPN),May 20
18,Megan Clark,USA,4.61,,1,"Chula Vista, CA (USA)",Jun 09
21,Lisa Gunnarsson,SWE,4.60,,2,"Austin, TX (USA)",Mar 31
21,Morgann Leleux Romero,USA,4.60,,1,"Hammond, LA (USA)",Apr 13
21,Jacqueline Otchere,GER,4.60,,4,London (GBR),Jul 14
21,Ling Li,CHN,4.60,,5,London (GBR),Jul 14
21,Wilma Murto,FIN,4.60,,1,Jyväskylä (FIN),Jul 20
1,Sandi Morris,USA,4.95,i,1,Birmingham (GBR),Mar 03
2,Katie Nageotte,USA,4.91,i,1,"Albuquerque, NM (USA)",Feb 18
3,Anzhelika Sidorova,ANA,4.90,i,2,Birmingham (GBR),Mar 03
3,Sandi Morris,USA,4.90,i,1,"Reno, NV (USA)",Jan 12
