rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Svetlana Feofanova,RUS,4.78,,1,Stockholm,Jul 16
2,Annika Becker,GER,4.77,,1,Bochum,Jul 7
3,Stacy Dragila,USA,4.72,,1,Eugene,May 26
4,Mary Sauer,USA,4.65,,2,Madrid,Jul 3
5,Yvonne Buschbaum,GER,4.64,,1,Kassel,Jun 14
6,Monika Pyrek,POL,4.62,,2,London,Aug 23
7,Yelena Isinbayeva,RUS,4.60,,1,Dreux,Jun 14
7,Tatyana Polnova,RUS,4.60,,1,Lappeenranta,Aug 18
9,Krisztina Molnár,HUN,4.53,,3,Rieti,Sep 8
10,Yelena Belyakova,RUS,4.52,,2,Gdansk,Jul 27
11,Kirsten Belin,SWE,4.51,,1,Göteborg,Aug 27
12,Kellie Suttle,USA,4.50,,1,Jonesboro,Jun 16
12,Jillian Schwartz,USA,4.50,,2,Jonesboro,Jun 16
12,Caroline Hingst,GER,4.50,,3,Wattenscheid,Jul 07
15,Tatiana Grigorieva,AUS,4.46,,2,Salamanca,Jul 10
15,Marie Poissonnier,FRA,4.46,,1,Saint Etienne,Jul 13
15,Vanessa Boslak,FRA,4.46,,2,Saint Etienne,Jul 13
18,Kym Howe,AUS,4.45,,1,Perth,Mar 16
18,Melissa Mueller,USA,4.45,,3,Madrid,Jul 03
20,Shuying Gao,CHN,4.43,,1,Shanghai,May 18
20,Sabine Schulte,GER,4.43,sq,2,Recklinghausen,May 24
22,Floé Kühnert,GER,4.41,,1,Mannheim,Jun 16
22,Thorey Edda Elisdottir,ISL,4.41,,1,Reykjavík,Aug 17
24,Christine Adams,GER,4.40,,2,Cottbus,Jun 01
24,Nastja Ryzih,GER,4.40,,4,Wattenscheid,Jul 07
24,Naroa Agirre,ESP,4.40,,1jo,"Valencia, ESP",Jul 27
24,Anna Rogowska,POL,4.40,,3q1,München,Aug 07
24,Monique de Wilt,NED,4.40,,6,München,Aug 09
1,Christine Adams,GER,4.66,i,1,Sindelfinden,Mar 10
2,Yvonne Buschbaum,GER,4.65,i,2,Wien,Mar 03
3,Melissa Mueller,USA,4.60,i,1,Flagstaff,Feb 09
4,Pavla Hamackova,CZE,4.56,i,3,Liévin,Feb 24
5,Amy Linnen,USA,4.53,i,1,Fayetteville,Mar 08
