rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Emma George,AUS,4.45,,1,Sapporo,Jul 14
2,Cai Weiyan,CHN,4.33,,1,Chenzhen,Oct 05
3,Daniela Bartova,CZE,4.27,,1,Oristano,Sep 18
4,Sun Caiyun,CHN,4.25,,1,Nanjing,May 05
5,Stacy Dragila,USA,4.20,,1,Atlanta,Jun 19
6,Vala Flosadottir,ISL,4.17,,1,Bordeaux,Sep 28
7,Nicole Rieger,GER,4.16,,1,Ludwigshafen,Jul 18
8,Nastja Ryzih,GER,4.15,,2,Köln,Jun 21
8,Christine Adams,GER,4.15,,2,Köln,Jun 21
8,Guiqing Zhong,CHN,4.15,,1,Zhunde,Oct 11
11,Tiffany Smith,USA,4.14,,1,Westwood,May 04
12,Melissa Price,USA,4.10,,1,Fresno,Apr 13
12,Daniela Köpernick,GER,4.10,,1,Jena,May 25
12,Eszter Szemeredi,HUN,4.10,,1,Budapest,Jun 08
12,Svetlana Abramova,RUS,4.10,,1,Moscow,Jun 11
16,Maria Carla Bresciani,ITA,4.06,,1,Turin,Sep 14
17,Amandine Homo,FRA,4.05,,1,Miramas,May 29
17,Zsuzsanna Szabo,HUN,4.05,,1,Veszårém,Aug 11
17,Marina Andreyeva,RUS,4.05,sq,2,Sopot,Aug 11
17,Anzhela Balakhonova,UKR,4.05,sq,3,Sopot,Aug 11
21,Andrea Müller,GER,4.03,,1,Duisburg,Jun 12
22,Julie Vigourt,FRA,4.02,,1,Chalon sur Saone,May 12
23,Peng Xiaoming,CHN,4.00,,3,Nanjing,May 05
23,Janet Zach,GER,4.00,,2,Jockgrimm,Jul 17
23,Janine Whitlock,GBR,4.00,,1,Telford,Sep 14
23,Sárka Mládková,CZE,4.00,,1,Cejkovice,Sep 14
1,Sun Caiyun,CHN,4.28,i,1,Tianjin,Feb 27
2,Marina Andreyeva,RUS,4.20,i,1,Moscow,Feb 23
