rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yelena Isinbayeva,RUS,4.91,,1,Donetsk,Feb 12
2,Anna Rogowska,POL,4.80,,1,Liévin,Mar 05
3,Monika Pyrek,POL,4.76,,2,Donetsk,Feb 12
4,Svetlana Feofanova,RUS,4.70,,3,Moscow,Mar 11
5,Jennifer Stuczynski,USA,4.68,,1,"Ypsilanti, MI",Jan 14
6,Vanessa Boslak,FRA,4.65,,5,Moscow,Mar 11
7,Tatyana Polnova,RUS,4.57,,4,Liévin,Mar 03
8,Jillian Schwartz,USA,4.55,,2,"Reno, NV",Jan 27
8,Kellie Suttle,USA,4.55,,1,Boston,Feb 26
10,Mary Sauer,USA,4.51,,1,Seattle,Feb 11
10,Natalya Kushch,UKR,4.51,,6,Donetsk,Feb 12
12,Pavla Hamackova,CZE,4.50,,1,Dresden,Jan 29
12,Martina Strutz,GER,4.50,,1,Potsdam,Feb 10
12,Krisztina Molnár,HUN,4.50,,1,Budapest,Feb 26
12,Naroa Agirre,ESP,4.50,,3=q1,Moscow,Mar 10
12,Chelsea Johnson,USA,4.50,,1,"Fayetteville, AR",Mar 11
12,Lacy Janson,USA,4.50,,2,"Fayetteville, AR",Mar 11
18,Tracy O'Hara,USA,4.45,,3,"Reno, NV",Jan 27
18,Silke Spiegelburg,GER,4.45,,2,Karlsruhe,Feb 25
20,Fabiana Murer,BRA,4.41,,1,Wuppertal,Jan 27
20,Becky Holliday,USA,4.41,,2,"Seattle, WA",Feb 11
22,Dana Ellis,CAN,4.40,,1=,"Flagstaff, AZ",Jan 21
22,April Steiner,USA,4.40,,1,"Fayetteville, AR",Jan 21
22,Anna Schultze,GER,4.40,,3,Karlsruhe,Jan 29
22,Tünde Vaszi,HUN,4.40,,1,Budapest,Feb 04
1,Yelena Isinbayeva,RUS,4.91,i,1,Donetsk,Feb 12
2,Anna Rogowska,POL,4.80,i,1,Liévin,Mar 05
3,Monika Pyrek,POL,4.76,i,2,Donetsk,Feb 12
