rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yarisley Silva,CUB,4.91,,1c2,Beckum,Aug 02
2,Fabiana Murer,BRA,4.85,,2,Beijing,Aug 26
3,Nikoléta Kyriakopoúlou,GRE,4.83,,1,Paris,Jul 04
4,Jennifer Suhr,USA,4.82,,1,"Eugene, OR",Jun 28
5,Anzhelika Sidorova,RUS,4.79,,2,London,Jul 25
6,Sandi Morris,USA,4.76,,2,Heusden-Zolder,Jul 18
7,Silke Spiegelburg,GER,4.75,,1,Cheboksary,Jun 20
8,Jirina Ptácníková,CZE,4.72,,1,Praha,Jul 01
9,Demi Payne,USA,4.71,,1,"Hammond, LA",May 08
9,Nicole Büchler,SUI,4.71,,1,Zug,Aug 08
11,Lisa Ryzih,GER,4.70,,1,Rottach-Egern,Jul 10
11,Angelica Bengtsson,SWE,4.70,,4,Beijing,Aug 26
11,Holly Bradshaw,GBR,4.70,,7,Beijing,Aug 26
14,Ling Li,CHN,4.66,,1,Wuhan,Jun 06
15,Alana Boyd,AUS,4.65,,1,Mannheim,Jun 27
15,Ekateríni Stefanídi,GRE,4.65,,2,Rottach-Egern,Jul 10
15,Martina Strutz,GER,4.65,,3,Rottach-Egern,Jul 10
15,Katharina Bauer,GER,4.65,,3c2,Beckum,Aug 02
19,Eliza McCartney,NZL,4.64,,1,Auckland,Dec 19
20,Mary Saxer,USA,4.62,,2,Birmingham,Jun 07
21,Alena Lutkovskaya,RUS,4.61,,1,Irkutsk,May 21
22,Melinda Withrow,USA,4.60,,1,"Phoenix, AZ",May 08
22,Robeilys Peinado,VEN,4.60,,1,Barquisimeto,May 20
22,Angelina Zhuk-Krasnova,RUS,4.60,,1,Adler,May 28
22,Marion Lotout,FRA,4.60,,1,Pézenas,May 30
22,Becky Holliday,USA,4.60,,1,"Louisville, KY",Jun 06
22,Minna Nikkanen,FIN,4.60,,1,Kuortane,Aug 08
1,Anzhelika Sidorova,RUS,4.80,i,1,Praha,Mar 08
2,Ekateríni Stefanídi,GRE,4.77,iA,1,"Flagstaff, AZ",Feb 20
