rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yelena Isinbayeva,RUS,4.91,,1,Paris Saint-Denis,Jul 06
2,Jennifer Stuczynski,USA,4.88,,1,New York,Jun 02
3,Monika Pyrek,POL,4.82,,2,Stuttgart,Sep 22
3,Svetlana Feofanova,RUS,4.82,,3,Stuttgart,Sep 22
5,Katerina Badurová,CZE,4.75,,2,Osaka,Aug 28
6,Tatyana Polnova,RUS,4.72,,1,Rivas Vaciamadrid,Jun 29
7,Yuliya Golubchikova,RUS,4.70,,1,Tula,Jul 08
7,Vanessa Boslak,FRA,4.70,,5,Osaka,Aug 28
9,Anastasiya Shvedova,RUS,4.65,,1,Praha,Jun 13
9,Kym Howe,AUS,4.65,,1,Saulheim,Jun 30
9,Fabiana Murer,BRA,4.65,,6=,Osaka,Aug 28
9,Caroline Hingst,GER,4.65,,3,Shanghai,Sep 28
13,Shuying Gao,CHN,4.64,,2,New York,Jun 02
14,Anna Rogowska,POL,4.60,,8,Osaka,Aug 28
14,Silke Spiegelburg,GER,4.60,,7,Stuttgart,Sep 22
16,Chelsea Johnson,USA,4.57,,3=,Madrid,Jul 21
16,Julia Hütter,GER,4.57,,1=,Leverkusen,Aug 10
18,Anna Battke,GER,4.56,,1,Weissach im Tal,Jul 08
19,Alana Boyd,AUS,4.55,,1,Perth,Jan 07
20,Niki McEwen,USA,4.54,,3,New York,Jun 02
21,Nastja Ryzih,GER,4.52,,2,Rivas Vaciamadrid,Jun 29
21,Dana Ellis,CAN,4.52,,1,"Chula Vista, CA",Aug 18
23,April Steiner,USA,4.50,,1,"Fayetteville, AR",Apr 21
23,Lacy Janson,USA,4.50,,1,Fortaleza,May 16
23,Andreé Pickens,USA,4.50,,1,"Jonesboro, AR",May 19
23,Stacy Dragila,USA,4.50,,1,"Eugene, OR",May 27
23,Aleksandra Kiryashova,RUS,4.50,,1,Tula,Jun 18
23,Paulina Debska,POL,4.50,,1,Sopot,Jun 23
23,Jillian Schwartz,USA,4.50,,1,Luzern,Jun 28
23,Pavla Hamácková-Rybova,CZE,4.50,,2,Trinec,Jun 30
23,Naroa Agirre,ESP,4.50,,8,Roma,Jul 13
1,Yelena Isinbayeva,RUS,4.93,i,1,Donetsk,Feb 10
