rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sun Caiyun,CHN,4.12,,1,Guangzhou,Nov 25
2,Marina Andreyeva,RUS,4.01,,1,Voronezh,Jun 18
2,Cai Weiyan,CHN,4.01,,1,Hefei,Aug 03
4,Nicole Rieger,GER,4.00,,1,Duisburg,Jun 12
5,Andrea Müller,GER,3.96,,1,Worms,Jun 05
6,Caroline Ammel,FRA,3.91,,1,La Roche sur Yon,Jul 14
7,Carmen Haage,GER,3.90,,2,Worms,Jun 05
7,Christine Adams,GER,3.90,,2,Erfurt,Jul 03
7,Svetlana Abramova,RUS,3.90,,2,St.Petersburg,Jul 24
7,Daniela Köpernick,GER,3.90,,2,Ahlen,Aug 06
7,Tanja Cors,GER,3.90,,1,Lehrte,Sep 04
12,Janet Zach,GER,3.85,,3,Ahlen,Aug 06
13,Gabriela Mihalcea,ROU,3.82,,1,Bucharest,Jun 18
14,Guiqing Zhong,CHN,3.80,,1,Nancheng,Apr 30
14,Natalya Mekhanoshina,RUS,3.80,,1,Moscow,Jun 11
16,Nastja Ryzih,GER,3.71,,1,Jablonec,Jul 16
17,Daniela Bartova,CZE,3.70,,2,Prague,Jun 16
17,Galina Yenvarenko,RUS,3.70,,2,Sankt Peterburg,Jul 14
19,Karin Hecht,GER,3.65,,2,Mannheim,Jun 03
19,Katharine Staples,GBR,3.65,,1,Sheffield,Jun 11
21,Weili Wu,CHN,3.60,,4,Beijing,Jun 04
21,Gianina Rusu,ROU,3.60,,2,Bucuresti,Jun 17
21,Marion Meyer,GER,3.60,,2,Ulm,Jul 31
21,Sophie Zubiolo,BEL,3.60,,1,Bruxelles,Aug 06
25,Ariane Knoll,GER,3.55,,3,Mannheim,Jun 03
25,Maria Carla Bresciani,ITA,3.55,,1,Trento,Sep 25
1,Nicole Rieger,GER,4.08,i,1,Karlsruhe,Mar 01
2,Andrea Müller,GER,4.00,i,1,Sindelfingen,Mar 06
3,Gabriela Mihalcea,ROU,3.96,i,1,Bucharest,Feb 06
4,Svetlana Abramova,RUS,3.90,i,1,Donetsk,Feb 20
