rank,name,nat,perf_0,perf_1,perf_2,city,date
1,David Lekuta Rudisha,KEN,1.42.01,,1r1,Rieti,Sep 06
2,Alfred Kirwa Yego,KEN,1.42.67,,2r1,Rieti,Sep 06
3,Mbulaeni Mulaudzi,RSA,1.42.86,,3r1,Rieti,Sep 06
4,Abubaker Kaki,SUD,1.43.09,,1,Doha,May 08
5,Asbel Kipruto Kiprop,KEN,1.43.17,,2,Doha,May 08
6,Amine Laalou,MAR,1.43.36,,2,Hengelo,Jun 01
7,Yuriy Borzakovskiy,RUS,1.43.58,,2,Monaco,Jul 28
8,Bram Som,NED,1.43.59,,4r1,Rieti,Sep 06
9,Mohammed Al-Salhi,KSA,1.43.66,,3,Doha,May 08
10,Ismail Ahmed Ismail,SUD,1.43.82,,2,Athína,Jul 13
11,Nick Symmonds,USA,1.43.83,,3,Monaco,Jul 28
12,Marcin Lewandowski,POL,1.43.84,,4,Monaco,Jul 28
13,Gary Reed,CAN,1.43.95,,3,Athína,Jul 13
14,Yeimer López,CUB,1.44.10,,1,La Habana,May 30
15,Khadevis Robinson,USA,1.44.47,,1,"Santa Monica, CA",Jul 11
16,Fabiano Peçanha,BRA,1.44.63,,1,Belém,May 24
17,Kleberson Davide,BRA,1.44.65,,2,Belém,May 24
18,Reuben Bett,KEN,1.44.79,,3,Belém,May 24
19,Yusuf Saad Kamel,BRN,1.44.83,,5r1,Rieti,Sep 06
20,Augustine Kiprono Choge,KEN,1.44.86,,4r1,Ostrava,Jun 17
20,Jackson Mumbwa Kivuva,KEN,1.44.86,,1r2,Madrid,Jul 04
22,Dmitrijs Milkevics,LAT,1.45.00,,5,Athína,Jul 13
23,Samson Ngoepe,RSA,1.45.17,,1r2,Ostrava,Jun 17
24,Belal Mansoor Ali,BRN,1.45.26,,1r1,Heusden-Zolder,Jul 18
25,Boaz Kiplagat Lalang,KEN,1.45.36,,5r1,Ostrava,Jun 17
