rank,name,nat,perf_0,perf_1,perf_2,city,date
1,David Lekuta Rudisha,KEN,1:42.15,,1,Rio de Janeiro,Aug 15
2,Taoufik Makhloufi,ALG,1:42.61,,2,Rio de Janeiro,Aug 15
3,Alfred Kipketer,KEN,1:42.87,,1,Paris Saint-Denis,Aug 27
4,Clayton Murphy,USA,1:42.93,,3,Rio de Janeiro,Aug 15
5,Jonathan Kiprotich Kitilit,KEN,1:43.05,,3,Paris Saint-Denis,Aug 27
6,Nicholas Kiplangat Kipkoech,KEN,1:43.37,,1,Nairobi,Apr 29
7,Pierre-Ambroise Bosse,FRA,1:43.41,,4,Rio de Janeiro,Aug 15
8,Ferguson Cheruiyot Rotich,KEN,1:43.43,,4,Paris Saint-Denis,Aug 27
9,Ayanleh Souleiman,DJI,1:43.52,,5,Paris Saint-Denis,Aug 27
10,Donovan Brazier,USA,1:43.55,,1,"Eugene, OR",Jun 10
11,Marcin Lewandowski,POL,1:43.73,,7,Paris Saint-Denis,Aug 27
12,Adam Kszczot,POL,1:43.76,,8,Paris Saint-Denis,Aug 27
12,Kipyegon Bett,KEN,1:43.76,,2,Berlin,Sep 03
14,Brandon McBride,CAN,1:43.95,,2,London,Jul 22
15,Samir Dahmani,FRA,1:44.07,,9,Paris Saint-Denis,Aug 27
16,Boris Berian,USA,1:44.20,,1,"Eugene, OR",May 28
17,Timothy Kitum,KEN,1:44.51,,3,Nairobi,Apr 29
18,Amel Tuka,BIH,1:44.54,,3,Bruxelles,Sep 09
19,Boaz Kiprugut,KEN,1:44.64,,3,Nairobi,May 28
20,Nijel Amos,BOT,1:44.66,,4,London,Jul 22
21,Mohammed Aman,ETH,1:44.70,,3,"Eugene, OR",May 28
22,Jackson Mumbwa Kivuva,KEN,1:44.71,,5,Eldoret,Jul 01
23,Wesley Vazquez,PUR,1:44.75,,1r1,"Gainesville, FL",Apr 01
24,Yassine Hethat,ALG,1:44.81,,3sf2,Rio de Janeiro,Aug 13
25,Willy Kiplimo Tarbei,KEN,1:44.84,,1r1,Herzogenaurach,May 14
