rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Steve Cram,GBR,1.43.19,,1,Rieti,Sep 7
2,Johnny Gray,USA,1.43.46,,1r1,Zürich,Aug 13
3,William Wuycke,VEN,1.43.54,,2,Rieti,Sep 7
4,Earl Jones,USA,1.43.62,,2r1,Zürich,Aug 13
5,Peter Braun,FRG,1.44.03,,1r1,Koblenz,Aug 6
6,Peter Elliott,GBR,1.44.06,,3,Rieti,Sep 7
7,Sebastian Coe,GBR,1.44.10,,1,London,Jul 11
7,Jose Luis Barbosa,BRA,1.44.10,,4,Rieti,Sep 7
9,David Mack,USA,1.44.17,,2r1,Koblenz,Aug 6
10,Mathias Assmann,FRG,1.44.59,,4r1,Koblenz,Aug 6
11,Tom McKean,GBR,1.44.61,,2,Stuttgart,Aug 28
12,Faouzi Lahbi,MAR,1.44.66,,5,Koblenz,Aug 06
13,Babacar Niang,SEN,1.44.70,,1,Paris,Jul 22
14,Omer Khalifa,SUD,1.44.75,,2,Catania,Sep 13
15,Moussa Fall,SEN,1.44.86,,2,Brussels,Sep 05
16,Viktor Zemlyanskiy,URS,1.45.05,,1,Kiev,Jul 16
17,Philippe Collard,FRA,1.45.10,,2,Lausanne,Sep 02
17,Joseph Chesire,KEN,1.45.10,,3,Catania,Sep 13
19,Alberto Guimaraes,BRA,1.45.11,,6,Koblenz,Aug 06
20,Ryszard Ostrowski,POL,1.45.14,,5,Nice,Jul 15
20,John Gladwin,GBR,1.45.14,,3,Paris,Jul 22
22,Viktor Kalinkin,RUS,1.45.18,,2,Dresden,Jul 03
23,Andreas Busse,GDR,1.45.23,,3,Dresden,Jul 03
24,Hans-Joachim Mogalle,GDR,1.45.24,,1,Zürich,Aug 13
25,Edwin Koech,KEN,1.45.26,,2,Zürich,Aug 13
