rank,name,nat,perf_0,perf_1,perf_2,city,date
1,David Caldwell,USA,1.52.7,*,1,Cambridge,May 30
2,George Brown,USA,1.52.8,*e,2,Cambridge,May 30
3,Martin Hayes,USA,1.53.4,*e,1hcp,Princeton,May 16
3,Ted Meredith,USA,1.53.4,*e,3,Cambridge,May 30
5,Homer Baker,USA,1.53.7,*,1,London,Jul 4
6,Edward Bonnett,USA,1.53.9,*,1,Palo Alto,Apr 18
7,Albert Hill,GBR,1.54.1,*e,2,London,Jul 4
8,Francis Capper,USA,1.54.3,*e,4,Cambridge,May 30
9,Rollo Atkinson,GBR,1.54.4,*e,3,London,Jul 4
10,Philip Cuendet,USA,1.54.9,*e,2,Palo Alto,Apr 18
10,Fred Henderson,USA,1.54.9,*,1,Chicago,Jun 6
12,Russell Watson,AUS,1.55.8,,1,Melbourne,Jan 24
12,Walter Krumhoff,GER,1.55.8,,2,Berlin,Jul 12
14,Georg Mickler,GER,1.56.4,,1,Budapest,May 17
14,Hans Esch,GER,1.56.4,,3,Berlin,Jul 12
16,W.C. Weber,USA,1.57.1,*,1,"Travers Island, NY",Jun 20
16,T.J. Wood,AUS,1.57.1,,1,Sydney,Dec 12
18,Helge Torén,SWE,1.57.2,,1,Stockholm,Jun 13
18,Laszlo Mattyasovszky,HUN,1.57.2,,1,Budapest,Jun 28
18,Ernst Wide,SWE,1.57.2,,1,Malmö,Jul 04
21,W. Richard R. Granger,USA,1.57.3,*,1,"Cambridge, MA",May 23
21,Joseph Higgins,USA,1.57.3,*,1,"Salem, NH",Sep  5
21,L. Gordon,USA,1.57.3,*,1,"Baltimore, MD",Sep 11
24,James Powers,USA,1.57.5,*,1,Masterton,Jan 01
25,Arthur F. Thorpe,AUS,1.57.8,,2,Melbourne,Jan 24
