rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Mario Lanzi,ITA,1.49.0,,1,Bologna,Jun 29
2,Rudolf Harbig,GER,1.49.2,,2,Bologna,Jun 29
3,Charles Beetham,USA,1.50.2,,1,Philadelphia,Jun 29
4,Campbell Kane,USA,1.50.5,*,1,Palo Alto,Jun 21
5,John Munski,USA,1.50.6,,1,Kansas City,Jun 7
5,Warren Breidenbach,USA,1.50.6,*,2,Palo Alto,Jun 21
7,Grover Klemmer,USA,1.51.0,*,1,Berkeley,May 3
7,Bill Dale,CAN,1.51.0,*,1,Berkeley,May 31
7,John Borican,USA,1.51.0,,2,Philadelphia,Jun 29
10,Dieter Giesen,GER,1.51.1,,2,Amsterdam,Oct 5
11,Clarence Barnes,USA,1.51.2,*,2,Berkeley,May 03
12,Marcel Hansenne,FRA,1.51.3,,1,Paris,Sep 25
13,Sven Malmberg,SWE,1.51.5,,1,Stockholm,Aug 10
14,Phil Leibowitz,USA,1.51.6,*,1,Pullman,Apr 19
15,Hans Seibert,GER,1.51.8,,2,Braunschweig,Aug 24
16,James Lang,USA,1.52.0,*,2,Pullman,Apr 19
16,Lennart Nilsson,SWE,1.52.0,,2,Stockholm,Aug 10
18,Warren Smith,USA,1.52.1,*,3,Berkeley,May 03
18,Max Lenover,USA,1.52.1,*,4,Palo Alto,Jun 21
20,Lester Eisenhart,USA,1.52.2,*,5,Palo Alto,Jun 21
21,Leslie MacMitchell,USA,1.52.3,*,1,New York,May 31
22,Bruno Donnini,ITA,1.52.4,,1,Torino,Jul 19
22,Olle Jonsson,SWE,1.52.4,,3,Stockholm,Aug 10
24,Giocchino Dorascenzi,ITA,1.52.5,,2,Torino,Jul 19
25,Bertil Andersson,SWE,1.52.6,,4,Stockholm,Aug 10
