rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Frank Lombardi,USA,9.5,+,1,Selma,May 5
2,George Simpson,USA,9.6,,1,Columbus,Apr 21
2,Charles Borah,USA,9.6,,1,Fresno,Apr 28
2,Weldon Draper,USA,9.6,,2,Fresno,Apr 28
2,Frank Hussey,USA,9.6,,1,West Point,May 5
2,Claude Bracey,USA,9.6,,1,Chicago,Jun 9
2,Charles Paddock,USA,9.6,,1,Santa Barbara,Jun 9
2,Leigh Miller,CAN,9.6,,1,Picton,Aug 29
9,Aubrey Cockrell,USA,9.7,,1,Austin,May 12
9,George Hester,CAN,9.7,,1h,Evanston,May 25
9,Virgil Alberts,USA,9.7,A,1,Denver,May 26
12,Charlie Jenkins,NZL,9.8,e,2,Masterton,Jan 23
12,Kenny Johnson,USA,9.8,,1,San Diego,Mar 10
12,Wilfred Legg,RSA,9.8,A,1h,Bloemfontein,Mar 15
12,A. Feitelberg,RSA,9.8,,1,Cape Town,Mar 31
12,Philip Barber,USA,9.8,,1,Berkeley,Mar 31
12,Maurice Guyer,USA,9.8,,1,Compton,Mar 31
12,Russell Sweet,USA,9.8,,1,Palo Alto,Apr 07
12,Jack Elder,USA,9.8,,1h,Des Moines,Apr 27
12,Frank Wykoff,USA,9.8,,1,Los Angeles,Apr 28
12,Jack Dutton,USA,9.8,,1,Swarthmore,May 02
12,Howard Mostrom,USA,9.8,,1,Providence,May 05
12,Karl Wibecan,USA,9.8,,1,Pittsburgh,May 05
12,Kellogg,USA,9.8,,1,Fresno,May 05
12,Edward Hamm,USA,9.8,,1,Birmingham (AL),May 12
12,Ralph Metcalfe,USA,9.8,,1,Chicago,May 12
