rank,name,nat,perf_0,perf_1,perf_2,city,date
1,George Daniels,GHA,9.2,,1,Accra,Apr 24
1,Jack Phillips,USA,9.2,,1,Houston,May 8
1,Willie Deckard,USA,9.2,,1,Westwood,May 8
1,James Green,USA,9.2,,1,Lexington,May 15
1,Willie McGee,USA,9.2,,1h,Itta Bena,May 15
1,Francis Baldwin,USA,9.2,,1h,Pasadena,May 28
1,Cliff Branch,USA,9.2,,2,Wichita,Jun 12
8,Dennis Schultz,USA,9.3,,1,Abilene,Mar 20
8,Jean-Louis Ravelomanantsoa,MDG,9.3,,1,Westmont,Mar 20
8,Jim Kemp,USA,9.3,,1,Long Beach,Mar 27
8,James Batie,USA,9.3,,1,Selma,Apr 10
8,Harrington Jackson,USA,9.3,A,1,El Paso,Apr 10
8,Chuck Smith,USA,9.3,,1h,San Diego,Apr 10
8,Ivory Crockett,USA,9.3,,1,Knoxville,Apr 17
8,Herb Washington,USA,9.3,,1h,Des Moines,Apr 23
8,Bob Ware,USA,9.3,,1,Quantico,May 01
8,Robert Taylor,USA,9.3,,2,Houston,May 08
8,Warren Edmonson,USA,9.3,,2,Westwood,May 08
8,Jerry Sims,USA,9.3,,2,Itta Bena,May 15
8,James Amerison,USA,9.3,,1,Rolla,May 15
8,Carl Lawson,JAM,9.3,,1,Missoula,May 15
8,Melvin Pender,USA,9.3,,3h,Philadelphia,May 16
8,Delano Meriwhether,USA,9.3,,3,Wichita,Jun 12
8,Eddie Hart,USA,9.3,,1h,Seattle,Jun 17
8,Bobby Turner,USA,9.3,,2sf,Eugene,Jun 25
8,Charles Greene,USA,9.3,,3sf,Eugene,Jun 25
