rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Frank Solomon,RSA,9.8,A,1,Johannesburg,Apr 6
2,Verle Murray,USA,10.0,,1,Whittier,Mar 03
2,Clyde Gilbert,USA,10.0,,1,Honolulu,Mar 17
2,Homer Chaney,USA,10.0,,1,Los Angeles,Mar 23
2,Billy Warren,USA,10.0,,1,Glendora,Apr 21
2,Jack Melville,USA,10.0,,1,Berkeley,Apr 28
2,B.F. Johnson,USA,10.0,,1,Minneapolis,May 19
2,Howard F. Torkelson,USA,10.0,,1,Chigaco,Jun 02
2,Jackson Scholz,USA,10.0,,1,Chicago,Jun 09
2,William Hayes,USA,10.0,,1,St. Louis,Aug 31
2,Fortunato Catalon,PHI,10.0,,1,Tokyo,
2,Allen Woodring,USA,10.0,,1,Princeton,
2,James S.G. Collie,GBR,10.0,,,,
2,R. Derbyshire,GBR,10.0,,,,
2,Gennaro Saavedra,PHI,10.0,,,,
16,Charles Paddock,USA,10.1,e,2,Bekeley,Apr 28
17,Rogers,USA,10.2,,1,Long Beach,Feb 03
17,Willard Wells,USA,10.2,,1,Stanford/Palo Alto,Mar 17
17,Meredith House,USA,10.2,,1,Stanford/Palo Alto,Mar 30
17,Calden,USA,10.2,,1,Stanford/Palo Alto,Apr 07
17,Albert Newhoff,USA,10.2,,1,Berkeley,Apr 07
17,Howard Drew,USA,10.2,,1=,New York,Apr 13
17,Andrew B. Kelly,USA,10.2,,1=,New York,Apr 13
17,Charles Carroll,USA,10.2,,1,Notre Dame,May 05
17,Phelps,USA,10.2,,1,Seattle,May 11
17,Frank Feuerstein,USA,10.2,,1,Chicago,May 12
17,Alexander Rhind,USA,10.2,,1,Hammond,May 12
17,Frank P. O'Hara,USA,10.2,,1,Cambridge/MA,May 18
17,Frederick Smart,USA,10.2,,1,Columbus,May 19
17,Reginald Austin,USA,10.2,,1,New York,May 26
17,George W. Dernell,USA,10.2,,1h1,"Astoria, NY",May 30
17,H. Schildkot,USA,10.2,,1,Brooklyn,May 30
17,Solomon Butler,USA,10.2,,1h2,Chicago,Jun 09
