rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lee Carey,USA,9.8,,1,Annapolis,May 13
1,Ralph Craig,USA,9.8,,1,Cambridge,May 27
1,Guy Reed,USA,9.8,,1,Kansas City,Jun 17
1,James Rosenberger,USA,9.8,,1,New York,Jun 23
1,Robert Kerr,CAN,9.8,,1,Audubon,Jun 24
1,Gwynn Henry,USA,9.8,,1,New York,Jul 4
1,C.B. Larson,USA,9.8,,1,Boston,Aug
1,Victor D'Arcy,GBR,9.8,,1,Wien,Sep 10
1,Ronald Opie,NZL,9.8,,1,Wellington,Dec 26
1,Peter Redmond,AUS,9.8,e,2,Wellington,Dec 26
11,Russell Cooke,USA,9.9,e,2s1,Cambridge/MA,May 27
11,Chester Minds,USA,9.9,e,2,Cambridge/MA,May 27
13,R.L. Lange,USA,10.0,,1,Oxford,Mar 06
13,Duncan McMillan,GBR,10.0,,1,London,Mar 23
13,Joseph Burton,AUS,10.0,,1,Melbourne,Mar 25
13,W.T. Condor,AUS,10.0,hcp,2s,Hobart,Apr 17
13,J.E. Corey,AUS,10.0,,1,Hobart,Apr 17
13,William Martin,USA,10.0,,1,Philadelphia,Apr 29
13,W.E. Robson,USA,10.0,,1,Worcester/MA,May 06
13,W. Wilkins,USA,10.0,,1,Hanover,May 12
13,Richard Marshall,USA,10.0,,1,Philadelphia,May 13
13,Arthur Lauer,USA,10.0,,1,New Brunswick,May 13
13,F.A. Reilly,USA,10.0,,1,New Haven,May 13
13,George Hoffman,USA,10.0,,1,Lafayette,May 13
13,Paul Adams,USA,10.0,,1,Syracuse,May 20
13,Frank Halbhaus,CAN,10.0,,1,Newmarket,May 24
13,Rupert Thomas,USA,10.0,,1h4,Cambridge/MA,May 26
13,Carl Clement Cooke,USA,10.0,,1,Columbus,May 26
13,Clement Pierce Wilson,USA,10.0,,1,,May
13,Carl Forline,USA,10.0,,1,Kansas City,Jun 17
13,Howard Porter Drew,USA,10.0,,1,Cambridge/MA,Jun 24
13,Frank Beloit,USA,10.0,,1,Chicago,Jul 04
13,R.T.O. Renwick,AUS,10.0,,1,Brisbane,Nov 04
