rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert Lay,AUS,9.2,,1,Sydney,Mar 10
1,Richard Stebbins,USA,9.2,,1,Baton Rouge,Apr 10
3,George Anderson,USA,9.3,,1,Prairie View,Apr 3
3,George Eriquezzo,USA,9.3,,1,Little Rock,Apr 15
3,Craig Wallace,USA,9.3,,1,Lexington,May 1
3,Darel Newman,USA,9.3,,1,Fresno,May 1
3,Fred Kuller,USA,9.3,,1,Fresno,May 8
3,Larry Questad,USA,9.3,,1,Fresno,May 8
3,Harry Jerome,CAN,9.3,,1,Toronto,Jun 10
3,Melvin Pender,USA,9.3,,2,Toronto,Jun 10
3,Jim Freeman,USA,9.3,,1,Elizabeth,Aug 20
12,Monroe Stewart,USA,9.4,,1,San Antonio,Apr 17
12,Ronnie Fountain,USA,9.4,,1,Monroe,May 01
12,Bernie Rivers,USA,9.4,A,1,Albuquerque,May 01
12,Sam Workman,USA,9.4,,2,Fresno,May 01
12,Jim Hines,USA,9.4,,1h,Houston,May 07
12,Bill Bryson,USA,9.4,,1,"Moscow, ID",May 07
12,Norm Jackson,USA,9.4,,1h,Fresno,May 08
12,Pablo McNeil,JAM,9.4,,2,Fresno,May 08
12,Don Ardinger,USA,9.4,,1h,Emmitsburg,May 21
12,Tommy Gray,USA,9.4,,1h,Morehead,May 22
12,Tommie Smith,USA,9.4,,1,San Jose,May 22
12,Willie Dearion,USA,9.4,,1,Houston,May 29
12,Jim Kjolso,USA,9.4,,1,Portland,May 29
12,Edwin Roberts,TRI,9.4,,2,Sioux Falls,Jun 04
