rank,name,nat,perf_0,perf_1,perf_2,city,date
1,J. Brunton,USA,9.8,,1,Syracuse,Apr 8
1,Heywood,USA,9.8,,1,,May 8
1,James Maybury,USA,9.8,,1,Madison,May 8
1,John H. Rush,USA,9.8,,1,(Iowa),May 22
1,Bernard Wefers,USA,9.8,,1,Manhattan Fd.,Aug 28
6,Charles Burroughs,USA,9.9,e,2,Chicago,Jun 5
7,Alec Nelson,GBR,10.0,,,,
7,Alvin Kraenzlein,USA,10.0,,1,,
7,J. McCulloch,USA,10.0,,1,,
7,A.J. Patrick,NZL,10.0,,1,Auckland,Feb 11
7,Charles Thomas,GBR,10.0,,1,Oxford,Mar 5
7,R.D. Hoffman,USA,10.0,,1,Philadelphia,Apr 24
7,C.D. Whittemore,USA,10.0,,1,Syracuse,May 8
7,Thomas Lee,USA,10.0,,1,Syracuse,May 8
7,George Brewill,GBR,10.0,,1,Smethwick,May 29
7,Walter Tewksbury,USA,10.0,,1,Bergen Point,May 31
7,Laszlo Gerencser,HUN,10.0,,1,,Jul 4
7,S. Calfagno,USA,10.0,,1,New York,Jul 25
7,Stanley Rowley,AUS,10.0,,1,Sydney,Oct 2
20,Arthur Holder,NZL,10.1,,2,Auckland,Feb 11
20,Gilbert Jordan,GBR,10.1,e,2,Oxford,Mar 10
20,Frank Jarvis,USA,10.1,e,-,Columbia,May 08
20,J.W. Ehrich,USA,10.1,e,2,New York,Aug 07
20,Jack Burton,AUS,10.1,e,2,Sydney,Oct 02
25,J.O. Nicholson,GBR,10.2,,1,Stamford Hill,Mar 02
