rank,name,nat,perf_0,perf_1,perf_2,city,date
1,D.J. Torrley,USA,9.8,,1,New Haven,Apr 30
1,George L. Swasey,USA,9.8,,1,Hanover,May 14
1,Archie Hahn,USA,9.8,,1,Ann Arbor,May 14
1,William Eaton,USA,9.8,,1,Boston,Jul 4
1,William Schick,USA,9.8,,1,London,Jul 23
1,John Morton,GBR,9.8,,1,London,Sep 17
7,C.H. Jones,RSA,10.0,A,1,Johannesburg,Apr
7,Emile Abadie,USA,10.0,,1,Stanford,Apr 15
7,Ollie F. Snedigar,USA,10.0,,1,Berkeley,Apr 23
7,William Hogenson,USA,10.0,,1,Princeton,Apr 30
7,William S. Dear,USA,10.0,,1,"Columbia, NY",May 07
7,William C. Lowe,USA,10.0,,1,New Haven,May 07
7,Victor Rice,USA,10.0,,1,Champaign,May 07
7,Samuel Rulon-Miller,USA,10.0,,1,Princeton,May 14
7,Nathaniel Cartmell,USA,10.0,,1,Ithaca,May 14
7,E.C. Cope,USA,10.0,,1hcp,Oakland,May 16
7,Ernest C. Jessup,USA,10.0,,1,Maspeth,May 21
7,Horace B. Whitney,USA,10.0,A,1,Boulder,May 21
7,H.H. Dawson,USA,10.0,,1,Columbus,May 25
7,Edward F. Annis,USA,10.0,,1,Exeter,May 28
7,H.E. Martin,USA,10.0,,1,Notre Dame,May 28
7,Harry Moon,USA,10.0,,1,Albion,Jun 4
7,Arthur Duffey,USA,10.0,e,2,Rochdale,Jul 02
7,Robert. W. Barclay,GBR,10.0,e,2,London,Jul 23
7,Fay Moulton,USA,10.0,,1,St. Louis,Jul 30
7,Charles Parsons,USA,10.0,,1,St. Louis,Aug 20
7,Claude Jupp,GBR,10.0,e,2,London,Sep 17
7,J. Austin-Miller,GBR,10.0,e,3,London,Sep 17
7,Patrick Walsh,USA,10.0,,1,Montreal,Sep 24
7,Gerald Foster,JAM,10.0,,1,Kingston,Nov 09
