rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Carlos,USA,9.1,,1,Fresno,May 10
2,Earl Harris,USA,9.2,,1,Stillwater,Apr 22
2,Michael Goodrich,USA,9.2,,1h,Des Moines,Apr 25
2,Andrew Hopkins,USA,9.2,,1,Houston,May 30
2,Robert Taylor,USA,9.2,,2,Houston,Jun 14
2,Lennox Miller,JAM,9.2,,2,Knoxville,Jun 20
2,Douglas Hawken,USA,9.2,,1,Sacramento,Jun 21
2,Eddie Hart,USA,9.2,,2,Sacramento,Jun 21
9,Michael Fray,JAM,9.3,A,1,El Paso,Apr 5
9,Charles Greene,USA,9.3,,1,Lawrence,Apr 19
9,Melvin Gray,USA,9.3,,1,Lawrence,Apr 19
9,Mickey Mathews,USA,9.3,,2h,Des Moines,Apr 25
9,Randy Montgomery,USA,9.3,,1,Ogden,Apr 26
9,Warren Edmonson,USA,9.3,,1,Cupertino,Apr 26
9,Jacob Henry,USA,9.3,,1,Alpine,May 01
9,Larry Highbaugh,USA,9.3,,1,Bloomington,May 03
9,Ernest Haynes,USA,9.3,,1h,Billings,Jun 06
9,Willie McGee,USA,9.3,,1,Sacramento,Jun 14
9,Kirk Clayton,USA,9.3,,1h,Knoxville,Jun 19
9,Reggie Robinson,USA,9.3,,2h,Knoxville,Jun 19
9,Ronnie-Ray Smith,USA,9.3,,3,Knoxville,Jun 20
9,Ivory Crockett,USA,9.3,,1,Miami,Jun 28
23,Jackie Colbert,USA,9.4,,1,Houston,Mar 26
23,Stanley Allotey,GHA,9.4,,1,Claremont,Mar 29
23,Harrington Jackson,USA,9.4,,2,El Paso,Apr 05
