rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anna Kastetskaya-Ambrasiene,URS,54.02,,1r1,Moscow,Jun 11
2,Yekaterina Fesenko,URS,54.14,,1,Helsinki,Aug 10
3,Ellen Neumann-Fiedler,GDR,54.20,,1,London,Aug 20
4,Petra Pfaff,GDR,54.64,,4,Helsinki,Aug 10
5,Yelena Filipishina,URS,54.72,,2,Birmingham,Jun 05
6,Petra Krug,GDR,54.76,,5,Helsinki,Aug 10
7,Anne Louise Skoglund,SWE,54.80,,6,Helsinki,Aug 10
8,Mary Wagner,FRG,55.19,,1r1,Fürth,May 21
9,Margarita Navickaité,URS,55.20,,1,Leningrad,Jul 27
10,Charmaine Fick-Mennigke,RSA,55.49,A,1,Bloemfontein,Apr 16
11,Natalya Baranova,URS,55.67,,1h,Krasnodar,May 25
12,Lori McCauley,USA,55.69,A,1,Colorado Springs,Jul 02
13,Myrtle Simpson,RSA,55.74,A,2,Bloemfontein,Apr 16
14,Sharieffa Barksdale,USA,55.78,,1,Knoxville,May 21
15,Ina Van Rensburg,RSA,55.94,A,1,Potchefstroom,Mar 19
15,Nadyezhda Asenova,BUL,55.94,,1,Sofia,Jul 17
17,Genowefa Blaszak,POL,55.97,,2r1,Fürth,May 21
18,Radostina Shtereva,BUL,56.01,,1,Schwechat,Aug 28
19,Marina Stepanova,URS,56.03,,1,Leningrad,Jun 05
19,Inka Franke,GDR,56.03,,3,Berlin,Jun 08
19,Judi Brown,USA,56.03,,1,Caracas,Aug 24
22,Birgit Uibel,GDR,56.04,,4,Berlin,Jun 08
22,Sue Morley,GBR,56.04,,7,Helsinki,Aug 10
24,Gwen Wall,CAN,56.10,,3,Edmonton,Jun 11
25,Tatyana Zelentsova,URS,56.13,,1h3,Moscow,Jun 19
