rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anne Louise Skoglund,SWE,54.57,,1,Athens,Sep 10
2,Petra Pfaff,GDR,54.89,,2,Athens,Sep 10
3,Chantal Rega,FRA,54.93,,3,Athens,Sep 10
4,Ellen Neumann-Fiedler,GDR,54.96,,1,Karl-Marx-Stadt,Jul 09
5,Yelena Filipishina,URS,55.00,,1,Kiev,Aug 21
6,Anna Kastetskaya,URS,55.09,,4,Athens,Sep 10
7,Yekaterina Fesenko,URS,55.42,,3,Kiev,Aug 21
8,Birgitt Sonntag-Uibel,GDR,55.70,,6,Athens,Sep 10
9,Mary Wagner,FRG,55.75,,2,Stuttgart,Aug 29
10,Genowefa Nowaczyk-Blaszak,POL,55.76,,3,Stuttgart,Aug 29
11,Tatyana Vasilenko,URS,55.78,,4,Kiev,Aug 21
12,Ina Van Rensburg,RSA,55.81,,1,Germiston,Apr 30
13,Debbie Flintoff,AUS,55.89,,1,Brisbane,Oct 07
14,Nadyezhda Asenova,BUL,55.94,,1,Klagenfurt,Jul 14
15,Olga Grigoryeva,URS,56.08,,5,Kiev,Aug 21
16,Charmaine Fick,RSA,56.14,,2,Germiston,Apr 30
17,Tammy Etienne,USA,56.28,,1,Durham,Jun 27
18,Tonja Brown,USA,56.46,A,1,Provo,Jun 04
18,Edna Brown,USA,56.46,,2r1,Colorado Springs,Jul 19
20,Sylvie Revaux,FRA,56.48,,1,Arles,Jul 03
21,Cristina Cojocaru,ROU,56.50,,1,Bucharest,Aug 01
22,Natalya Baranova,URS,56.55,,6,Kiev,Aug 21
23,Bärbel Broschat,GDR,56.59,,3,Berlin,Jun 09
24,Margarita Navickaité,URS,56.62,,3,Leningrad,Jul 18
25,Tatyana Zelentsova,URS,56.71,,7,Kiev,Aug 21
