rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kaliese Spencer,JAM,53.41,,1,"Kingston, JAM",Jun 27
2,Kori Carter,USA,53.84,,1,"Sacramento, CA",Jun 29
3,Georganne Moline,USA,54.00,,2,"Sacramento, CA",Jun 29
4,Eilidh Child,GBR,54.39,,1,Glasgow,Jul 11
5,Denisa Rosolová,CZE,54.54,,2,Bruxelles,Sep 05
6,Anna Titimets,UKR,54.56,,2,Zürich,Aug 16
7,Adekoya Oluwakemi,BRN,54.59,,1,Doha,May 09
8,Irina Davydova,RUS,54.60,,3,Zürich,Aug 16
9,Cassandra Tate,USA,54.70,,3,"Sacramento, CA",Jun 29
10,Tiffany Williams,USA,54.74,,1sf1,"Sacramento, CA",Jun 28
11,Janieve Russell,JAM,54.75,,2,"Kingston, JAM",Jun 27
12,Kendra Harrison,USA,54.76,,1,"Lexington, KY",May 18
13,Wenda Nel,RSA,54.82,,1,Marrakech,Jun 08
14,Anna Yaroshchuk-Ryzhykova,UKR,55.00,,1,Braunschweig,Jun 01
15,Shamier Little,USA,55.07,,1,"Eugene, OR",Jun 13
16,Ristananna Tracey,JAM,55.12,,2,"Kingston, JAM",May 03
17,Lashinda Demus,USA,55.17,,5,"Sacramento, CA",Jun 29
18,Nikita Tracey,JAM,55.18,,3,"Kingston, JAM",Jun 27
19,Nickiesha Wilson,JAM,55.22,,1,Ostrava,Jun 17
20,Vera Barbosa,POR,55.37,,1r1,Genève,Jun 14
21,Janeil Bellille,TTO,55.41,,1r3,"Fayetteville, AR",May 30
22,Yadisleidis Pedroso,ITA,55.42,,3,Tomblaine,Jun 27
23,Amaka Ogoegbunam,NGR,55.46,,2,Marrakech,Aug 14
24,Meghan Beesley,GBR,55.55,,1r1,"Namur, BEL",May 28
25,Axelle Dauwens,BEL,55.56,,7,Bruxelles,Sep 05
25,Shevon Stoddart,JAM,55.56,,4,"Kingston, JAM",Jun 27
