rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lashinda Demus,USA,52.82,,1,Roma,Jun 10
2,Natalya Antyukh,RUS,52.92,,1,Barcelona (O),Jul 30
3,Kaliese Spencer,JAM,53.33,,1,Zürich,Aug 19
4,Vania Stambolova,BUL,53.82,,2,Barcelona (O),Jul 30
5,Zuzana Hejnová,CZE,54.13,,4,Roma,Jun 10
6,Perri Shakes-Drayton,GBR,54.18,,3,Barcelona (O),Jul 30
7,Sheena Tosta,USA,54.52,,3,Monaco,Jul 22
7,Nickiesha Wilson,JAM,54.52,,1,Split,Sep 4
9,Queen Harrison,USA,54.55,,1,"Eugene, OR",Jun 11
10,Angela Morosanu,ROU,54.58,,5,Barcelona (O),Jul 30
11,Yevgeniya Isakova,RUS,54.59,,6,Barcelona (O),Jul 30
11,Muizat Ajoke Odumosu,NGR,54.59,,2,Split,Sep 4
13,Ti'erra Brown,USA,54.74,,1r1,"Greensboro, NC",May 28
14,Josanne Lucas,TRI,54.84,,5,Roma,Jun 10
15,Anna Jesien,POL,54.96,,6,Roma,Jun 10
16,Eilidh Child,GBR,55.16,,3,London (CP),Aug 14
17,Lauren Boden,AUS,55.25,,1,Osaka,May 8
18,Anastasiya Rabchenyuk,UKR,55.29,,4,Shanghai,May 23
19,Natalya Ivanova,RUS,55.31,,5sf1,Barcelona (O),Jul 28
20,Melaine Walker,JAM,55.33,,5,Shanghai,May 23
21,Dominique Darden,USA,55.38,,1,Ponce,May 8
22,Fabienne Kohlmann,GER,55.49,,4sf2,Barcelona (O),Jul 28
23,Jennifer Grossarth,USA,55.51,,3,Reims,Jun 30
24,Nicole Leach,USA,55.52,,2,Osaka,May 8
25,Zudikey Rodríguez,MEX,55.54,,2,Mayagüez,Jul 27
