rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Marina Stepanova,URS,52.94,,1,Tashkent,Sep 17
2,Sabine Busch,GDR,53.60,,2,Stuttgart,Aug 29
3,Myrtle Bothma,RSA,53.74,A,1,Johannesburg,Apr 18
4,Debbie Flintoff,AUS,53.76,,1,Oslo,Jul 05
5,Cornelia Feuerbach,GDR,54.13,,3,Stuttgart,Aug 30
6,Anne Louise Skoglund,SWE,54.15,,4,Stuttgart,Aug 29
7,Genowefa Nowaczyk-Blaszak,POL,54.47,,2,Brussels,Sep 05
8,Cristina Matei,ROU,54.55,,2,Moscow,Jul 07
9,Margarita Ponomaryova-Khromova,URS,54.57,,1r1,Tashkent,Sep 18
10,Ellen Neumann-Fiedler,GDR,54.76,,2s1,Stuttgart,Aug 29
11,Marina Sereda,URS,54.78,,2r1,Tashkent,Sep 18
12,Sharieffa Barksdale,USA,54.90,,1,Knoxville,May 24
13,Yelena Goncharova,URS,54.93,,1,Sochi,May 18
14,Nicoleta Carutasu,ROU,55.16,,2,Bucharest,May 24
14,Maria Usifo,NGR,55.16,,1,Indianapolis,Jun 06
16,Judi Brown-King,USA,55.20,,1,Eugene,Jun 07
17,Margarita Navickaité,URS,55.27,,2,Sochi,May 24
18,Schowonda Williams,USA,55.38,,2,Knoxville,May 24
19,Marina Balabanova,URS,55.57,,4r1,Tashkent,Sep 18
20,Olga Nazarova,URS,55.62,,h,Kiev,Jul 15
21,Latanya Sheffield,USA,55.74,,2,Westwood,May 17
22,Nawal El Moutawakel,MAR,55.83,,1,Des Moines,Apr 25
23,Valentina Grishkina,URS,55.84,,h,Kiev,Jul 15
24,Inna Yevseyeva,URS,55.85,,4,Sochi,May 24
25,Sandra Farmer,JAM,55.89,,3,Nice,Jul 15
