rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Zelentsova,URS,54.89,,1,Prague,Sep 02
2,Silvia Hollmann,FRG,55.14,,2,Prague,Sep 02
3,Karin Rossley,GDR,55.36,,3,Prague,Sep 02
4,Krystyna Kacperczyk-Hryniewicka,POL,55.44,,1,Berlin,Aug 18
5,Brigitte Rohde-Köhn,GDR,55.46,,4,Prague,Sep 02
6,Anita Barkusky-Weiss,GDR,55.63,,6,Prague,Sep 02
7,Ingrid Barkane-Verbele,URS,55.97,,7,Prague,Sep 02
8,Marina Makeyeva,URS,56.19,,2,Podolsk,Aug 19
9,Hildegard Ullrich,GDR,56.47,,1,Potsdam,Aug 19
9,Mary Appleby,IRL,56.47,,1,London,Aug 19
11,Genowefa Blaszak,POL,56.67,,4s2,Prague,Sep 02
12,Yordanka Ivanova,BUL,56.68,,1,Thessaloniki,Aug 11
13,Lea Alaerts,BEL,56.71,,1,Brussels,Aug 05
14,Erika Weinstein,FRG,56.90,,2,Berlin,May 28
15,Tatyana Zubova,URS,56.97,,3,Tbilisi,Sep 17
16,Anna Kastetskaya,URS,57.09,,h,Podolsk,Aug 12
17,Lilyana Panayotova,BUL,57.12,,2,Thessaloniki,Aug 11
18,Yelena Kolesnik,URS,57.21,,4,Tbilisi,Sep 17
19,Alexandrina Badescu,ROU,57.23,,3,Thessaloniki,Aug 11
20,Mary Appleby,IRL,57.36,,5s1,Prague,Sep 02
21,Elisabeth Sutherland,GBR,57.43,,3,Düsseldorf,Jul 06
22,Lisbeth Helbling,SWE,57.51,,1,Saint Gallen,Aug 13
23,Daniele Lairloup,FRA,57.74,,1h3,Paris,Jul 22
24,Eva Mohacsi,HUN,57.81,,1,Budapest,Jul 09
25,Debbie Esser,USA,57.85,,1,Knoxville,May 27
