rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Daimi Pernia,CUB,52.89,,1,Sevilla,Aug 25
2,Nezha Bidouane,MAR,52.90,,2,Sevilla,Aug 25
3,Deon Hemmings,JAM,53.16,,3,Sevilla,Aug 25
4,Ionela Tirlea,ROU,53.25,,2,Rome,Jul 07
5,Andrea Blackett,BAR,53.36,,4,Sevilla,Aug 25
6,Tatyana Tereshchuk-Antipova,UKR,53.46,,1,Saint-Denis,Jul 03
7,Sandra Cummings-Glover,USA,53.65,,5,Sevilla,Aug 25
8,Yuliya Nosova,RUS,53.98,,1,Moscow,Jun 05
9,Kim Batten,USA,53.99,,1,Sevilla,May 28
10,Michelle Johnson,USA,54.15,,5,Zürich,Aug 11
11,Debbie-Ann Parris,JAM,54.55,,1,Zagreb,Jul 05
12,Joanna Hayes,USA,54.57,,2,Palma de Mallorca,Jul 10
13,Yekaterina Bakhvalova,RUS,54.65,,3h3,Sevilla,Aug 22
14,Ulrike Urbansky,GER,54.67,,4h3,Sevilla,Aug 22
15,Natalya Torshina,KAZ,54.70,,1,Athens,May 29
16,Mame Tacko Diouf,SEN,54.75,,3,Athens,Jun 16
17,Judit Szekeres,HUN,54.86,,5s2,Sevilla,Aug 23
18,Petra Söderström,FIN,55.01,,1,Göteborg,Sep 05
19,Susan Smith-Walsh,IRL,55.06,,4h4,Sevilla,Aug 22
20,Silvia Rieger,GER,55.09,,1,Paris,Jun 19
21,Monica Niederstätter,ITA,55.10,,5h3,Sevilla,Aug 21
22,Sinead Dudgeon,GBR,55.24,,1,Birmingham,Jul 24
23,Gudrún Arnardóttir,ISL,55.31,,3,Edwardsville,May 22
24,Keri Maddox,GBR,55.33,,5h4,Sevilla,Aug 21
25,Catherine Scott-Pomales,JAM,55.42,,2,Fort-de-France,May 08
