rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Zuzana Hejnová,CZE,52.83,,1,Moskva,Aug 15
2,Kori Carter,USA,53.21,,1,"Eugene, OR",Jun 07
3,Perri Shakes-Drayton,GBR,53.67,,2,London,Jul 26
4,Georganne Moline,USA,53.72,,2,"Eugene, OR",Jun 07
5,Dalilah Muhammad,USA,53.83,,1,"Des Moines, IA",Jun 23
6,Angela Morosanu,ROU,53.85,,2,Shanghai,May 18
7,Eilidh Child,GBR,54.22,,2,Birmingham,Jun 30
7,Lashinda Demus,USA,54.22,,2sf2,Moskva,Aug 13
7,Kaliese Spencer,JAM,54.22,,2,Zürich,Aug 29
10,Denisa Rosolová,CZE,54.38,,4,Paris Saint-Denis,Jul 06
11,Ristananna Tracey,JAM,54.52,,1,"Kingston, JAM",Jun 21
12,Yadisleidis Pedroso,ITA,54.54,,3,Shanghai,May 18
13,Christine Spence,USA,54.56,,3,"Des Moines, IA",Jun 23
14,Anna Titimets,UKR,54.63,,3sf2,Moskva,Aug 13
15,Vania Stambolova,BUL,54.77,,1,Huelva,Jun 12
15,Anna Yaroshchuk,UKR,54.77,,2,Kazan,Jul 09
17,Irina Davydova,RUS,54.79,,3,Kazan,Jul 09
18,T'erea Brown,USA,54.83,,1,"Kingston, JAM",May 04
19,Danielle Dowie,JAM,54.94,,2,"Kingston, JAM",Jun 21
19,Nickiesha Wilson,JAM,54.94,,3,"Kingston, JAM",Jun 21
21,Meghan Beesley,GBR,54.97,,6sf1,Moskva,Aug 13
22,Turquoise Thompson,USA,54.99,,3,"Eugene, OR",Jun 07
23,Tiffany Williams,USA,55.04,,1,"George Town, CAY",May 08
24,Lauren Boden,AUS,55.08,,1r1,Oordegem-Lede,Jul 06
25,Muizat Ajoke Odumosu,NGR,55.10,,1,Warri,Jun 14
